[00:00:05.319] 一応1コメ譲るか一行しました1コメ
[03:38:19.239] あの接触が超良くなって全然大丈夫なっ
[03:38:23.000] たあ分かるだけどなんで最低って何が何が
[03:38:28.800] 最低なんだ
[03:38:30.000] よ結果これでよくなってんじゃねか
[03:38:34.040] 復スプレもいい接点復活剤はねかなり塗り
[03:38:39.399] たくっ
[03:38:40.439] てるなんでそういうことするのてそれで
[03:38:42.600] 治るからだよ治ったんだよ
[03:38:46.120] もうこれで結局これでほらめちゃめちゃ
[03:38:47.960] 良くなったわけでしょいいじゃんあれ
[03:38:50.600] かなりストレスだからな止まると
[03:38:56.760] な
[03:38:58.279] だ全然出てこんねもう1回この辺にしとく
[03:39:02.080] か今日はあケーブルの長でが自然とじれ
[03:39:06.640] ちゃったのねえてんだよレトロゲーム復活
[03:39:10.520] 剤ですよレトロゲーム復活剤ってのあるん
[03:39:13.880] よこんなもレトゲー接復活剤って使った
[03:39:18.120] ことないれ効果あるんコンタプレから行く
[03:39:21.319] のからあるんだそんなのあるねんのよそう
[03:39:24.520] なのよカセットとかの端子部分に塗ると
[03:39:27.279] めちゃめちゃ良くなるで値段取ってそう
[03:39:30.160] ちょっと高いねこれでこれだけで要はただ
[03:39:33.040] のエタノールでしょこれノルっていう
[03:39:34.920] か普通に設定復活クレ551みたいなに
[03:39:37.199] 行くと無くでも動かされるもば
[03:39:41.800] エギこいつとかももうそうあの
[03:39:45.640] 言い
[03:39:46.439] ながらああちょこの辺にしとこう成分は
[03:39:51.199] 556だろレ556ただの無エタノール
[03:39:55.479] ただの無エタノールだよねこれねだから
[03:39:57.960] これ多分これで800円ぐらいすんのね
[03:40:01.760] これ1個で800円ぐらいすんだけど普通
[03:40:03.840] にあの普通にあの薬局行けば薬局行けば
[03:40:08.439] こんくらいの1Lで無エタノルって
[03:40:11.120] 50000円ぐらいで買える
[03:40:17.560] あるねんだけ
[03:40:19.680] ないもっとあるねんていな入ってんだよ俺
[03:40:22.720] たちにわかんね俺たちのわからねえもんが
[03:40:25.199] 入ってんだよちょちょっとゲーム今日
[03:40:27.880] 終わりゲームは今日終わりもう眠い何か
[03:40:31.040] 違うはず何か違うだろ絶対まちょポケモン
[03:40:35.319] はえ次次の配信は入るタイプだしねそうだ
[03:40:38.800] よ力入るタイプそうそうそう次のポケモン
[03:40:41.439] 水曜日やってできれば金曜日に最終回にし
[03:40:45.479] たいですねそんな感じでございます
[03:40:46.920] ちょっとちょっと雑談しよう割といい時間
[03:40:49.120] ハリボテちょっと談しブランド量ですは
[03:40:52.800] 薬局で買ってくればことたりてか俺
[03:40:55.239] コンタクトスプレーも持ってるからね別に
[03:40:57.399] でもなんか俺はもうなんか名前に惹かれ
[03:40:59.560] ましたねレトロゲーム復活剤ゲーム
[03:41:02.439] カセット専用って書いてあるだろうがよ何
[03:41:05.279] が悪いだこれ動物油防剤石油系溶剤の
[03:41:09.080] ブレンドらしい意外と早く終わりそうな点
[03:41:13.160] 復活剤落としの戦と活性油のなので石油成
[03:41:18.560] 油の分類になります色がファミコンその
[03:41:22.520] シールが高いんよ可愛いから無エタノール
[03:41:25.600] それに詰め替えよレトロゲーマー御これ
[03:41:29.279] ですよこれがやっぱね男たちには必要俺
[03:41:32.359] たちみたいなレトロゲーマーには必要な
[03:41:34.760] わけですこれがね刷もついてていいですよ
[03:41:37.520] これ皆さんぜひ使ってくださいねこれ
[03:41:40.319] ねレトロゲーム復活剤案件待ってますてる
[03:41:44.159] のいねそう刷になってんだ
[03:41:46.840] よよしんだ俺のハスプレイだブーちゃん
[03:41:51.880] 味見して味見しねえよさなんかすいません
[03:41:57.560] ね今日はねなんか薄味会になっちゃいまし
[03:41:59.920] たレイドもたくさんいただいで落としきれ
[03:42:02.159] ないサを浮かして取り除くのが復活剤の
[03:42:04.960] 役目です僕はガレリアうちのエタノールを
[03:42:08.800] 綿棒でぬりし僕はガレリアってあれじゃん
[03:42:11.359] なんだっけシャだっけシカさんのやつ
[03:42:14.479] でしょ
[03:42:15.920] 僕
[03:42:19.159] はで仕事してくる先に
[03:42:22.800] おありがとありがとね
[03:42:30.199] ありがと特に濃かった特にピン
[03:42:33.880] のさ僕は
[03:42:42.680] ガリアなんか
[03:42:46.880] 稼いだ稼い
[03:42:48.520] だお前らのそのビッツで俺はゲーム買っ
[03:42:52.159] てるからなお
[03:42:54.000] 疲れおらのそのビッツの積み重ねで俺は
[03:42:58.199] レコード買ったりとかしてるから
[03:42:59.800] ありがとうございますナイス稼ぎURL
[03:43:02.680] 省略YouTube
[03:43:05.080] 06
[03:43:09.479] ジックコントローラーそろそろ理しなき
[03:43:13.560] ゲムしてめっちゃ軽いちょこあさこれの
[03:43:16.760] なんかさあのシトあれないあのあれ他の
[03:43:21.800] 配信でうまいやんのが抜けていてうまやん
[03:43:25.439] とコメントしてしまいされたことなそれ以
[03:43:29.159] 彼の配信てません馬って言われると怒るの
[03:43:33.120] シャさんって別に馬じゃなくない笑笑笑笑
[03:43:36.640] 馬じゃなくない別
[03:43:39.000] にって言うと怒られるんださんて
[03:43:45.439] よね豚やん俺別にそうやって言われ
[03:43:49.680] ちょっと待て1個俺最近お気に入りの動画
[03:43:52.479] があるんだけど
[03:43:54.319] さお気に入りの動画見ていいこれコピペや
[03:43:57.600] でるるあコピペなんだそれ本人がという
[03:44:01.199] より周りが起こるんじゃないあなんかそう
[03:44:03.279] いうああみたいな
[03:44:11.880] ね今日わっか死んだから
[03:44:21.680] 笑笑笑
[03:44:45.399] そういうこと言うんじゃねえよざんなおい
[03:44:48.040] もう最悪忘れてたこれとか言うの
[03:44:50.199] 忘れてた笑笑もうざんなよまた面白そうな
[03:44:55.399] ん出てきたな面白そうなん出てきた
[03:45:07.760] なじれじゃね分かってんのが生まれたら
[03:45:10.840] 人間が機械に
[03:45:25.319] めしかい
[03:45:29.560] 笑笑だねバカかよこんなのくだらねえな
[03:45:36.279] おぷにぷにわっか
[03:45:40.080] さんぷにぷにわっかさんキモ
[03:45:45.520] 言葉を包
[03:45:48.640] しめよお願いがあるんだ
[03:45:52.640] なくだらなはいそんな感じです今日しかも
[03:45:56.800] マザーかよ笑何もわからんかったぞなんだ
[03:46:00.319] それ笑わっかだよわっか音わっかだ音
[03:46:03.279] わっかえ音わっかをご存じで
[03:46:06.840] ない音わっかだよ元ネタだよあの音わっか
[03:46:12.000] のはやって10やりたいねあ頭から離れ
[03:46:16.319] なくなるから聞かないようにしてたのに
[03:46:19.520] ぷにぷにわっかさんわっかなんて教え
[03:46:23.840] ないもはや同じ元ネタあ元ネタあるよ音
[03:46:27.720] わっかだよわっかっていうキャラクターな
[03:46:29.960] のこのこいつがねFF10やりてえかもな
[03:46:34.399] FF10やりてえかもなわっか出てきたら
[03:46:38.080] 調べなくていいよコネクトがまともにつけ
[03:46:40.760] なくなる
[03:46:42.080] ブィの気持ちすぎ
[03:46:48.960] すろすぎだろ気持ちすぎ
[03:46:53.439] だろFよ
[03:46:56.880] ねいの
[03:46:59.920] 笑笑
[03:47:02.159] さかんどっちがとあんどっちでもいい
[03:47:12.640] よっ消にって消えたけど消えたら誰かが
[03:47:17.279] またアップロードするじゃんでまた消さ
[03:47:19.239] れるじゃんアップロードするじゃん
[03:47:20.680] どんどんどんどん画質が落ちてく
[03:47:23.000] のみんなコピーのコピーのコピーのコピー
[03:47:26.159] だからどんどん今画質が悪くなってくね音
[03:47:29.600] わっかの元画質であげてくれよもう1回
[03:47:33.239] 綺麗な雪と一緒じゃん笑ポケットを叩くと
[03:47:37.680] 輪っかが2つ消すと増えるからね消すと
[03:47:41.640] 増えるから消さない方がいいよ
[03:47:45.199] ぷにぷにわっかさん良かったなと一緒や
[03:47:48.239] エア本と一緒だよエア本とケスト怒られ
[03:47:51.800] てるのにげるのかそうももう失うもんない
[03:47:54.960] から
[03:47:55.680] ね怖い話じゃん
[03:47:59.840] 笑そんな感じすねうんそんな感じですあの
[03:48:05.680] まななやってきたポケモンもそろそろお
[03:48:07.680] しまいというところでね今日はちょっと
[03:48:08.920] レベル上げしかできなかったんですけども
[03:48:11.359] まそんな感じしとこうかな誰配信しての
[03:48:17.040] ぷにぷにわっかさんちゃんおつねブー
[03:48:20.120] ちゃんおつねおつねありがとねうんちゃん
[03:48:22.760] もありがと
[03:48:24.000] なぷにぷにわっかさんキモぷにぷにわっか
[03:48:30.479] さんお疲れ様でし
[03:48:32.040] たマジで頭から離れんなったぷにぷに
[03:48:36.040] わっかさん
[03:48:39.040] キモ言葉を包
[03:48:43.120] しめよおあんだ
[03:48:47.760] な誰にレすっか
[03:48:53.920] なFF10って何番やろっかなおみなさい
[03:48:58.120] お疲れお疲れありがと
[03:49:01.520] ねレトロ界隈
[03:49:06.159] もおおおありがと
[03:49:10.120] なかやってる人いん
[03:49:13.720] の疲れちゃんみんなもありがとうおつおつ
[03:49:16.800] 綿棒お疲れメボもありがとう一族さんもお
[03:49:19.439] 疲れちゃんちゃおつおつみちゃんも
[03:49:21.640] ありがとうお疲れちゃんおれさんありがと
[03:49:24.880] ね
[03:49:26.399] ウソそうだなどうしようか
[03:49:31.439] などうしようかなリビさんお疲れちょっと
[03:49:35.159] 俺そろそろなんかでもレトロゲーやりたく
[03:49:36.920] なってきてるからさっさともうあれだな
[03:49:39.080] 頑張ってクリアしようまポケモンもやり
[03:49:41.880] たいんだけどね
[03:49:44.880] お願いがあるんだ
[03:49:50.319] なままがやってんなお疲れ様でしたままが
[03:49:55.120] やってくけどなま女の子にしかレドしねえ
[03:49:57.560] と思わるのもやだしなちゃんとありがとな
[03:50:00.640] ありがとうはいはいはいはいありがとう
[03:50:01.800] ありがとう俺お疲れ様て言われてからが
[03:50:04.479] 長いからもレトロだよふてもレトロでしょ
[03:50:06.800] ま20年ぐらい経ってるべお疲れ様て言わ
[03:50:09.399] れてからが長いからチワゲームはうん笑笑
[03:50:16.199] ままがやってんねおちおちちゃありがとう
[03:50:19.479] なお願いがあるんだなあの無理やり
[03:50:21.199] 詰め込んだお願いがある
[03:50:24.720] ん女の子にしないとはもう思われてる
[03:50:28.760] からいや釣るやろ俺男にもレドするや
[03:50:33.040] んお願いがあるんだな女の子の方が多いっ
[03:50:38.040] てだけでね女の子の方が多いんだけど
[03:50:45.120] そうね困ったら可愛い女好きとしてするの
[03:50:48.760] は女の子だよ男へのレドはかもフそうそう
[03:50:52.239] そう3回に1回ぐらい男挟んとかねえと
[03:50:54.319] そういう噂が立つからなうんそういう噂が
[03:50:57.520] 立つからこいつ全然女にしかレドしねえ
[03:51:00.920] みたいな当たり前じゃ
[03:51:03.640] ん申し訳ねえけど男と女どっちにレドする
