[00:00:26.240] はいどう
[03:36:17.760] いる僕の追っかけをしているえあれ
[03:36:21.720] 追っかけでしょこれはすごすぎおっかけ
[03:36:24.000] じゃないのデラコマ君て俺のわなし
[03:36:27.040] おっかけじゃないの我れなしガチ勢
[03:36:31.160] でしょやばすぎ
[03:36:33.760] でしょ世界一かっこいいププラモデル
[03:36:36.800] でしょこれマジでガチ
[03:36:39.760] こいやばく
[03:36:42.260] [音楽]
[03:36:44.000] ないいやまずっと見てられるち来いか
[03:36:48.160] ずっと見てられるわこれ本当にてかマジで
[03:36:51.960] 普通に4時間かかったんだけどおやすみ
[03:36:55.239] ありがとねだね茶唯一のガうるさいのお前
[03:36:59.040] らもうやっぱ小さいパーツがいい味出し
[03:37:01.920] てるよね戦ってきた感じ出てるはこの飾り
[03:37:06.720] 方えぐくない
[03:37:10.279] うわー
[03:37:11.800] あえこれ大丈夫これ
[03:37:17.199] 危ねえあいや大丈夫大丈夫あ大丈夫大
[03:37:21.040] うるさ笑笑ああうるせえ
[03:37:26.800] なうわこれちょっともうどこに飾ろうこれ
[03:37:30.560] マジでだのうるさいだのテイクさん行く
[03:37:33.680] テイクさん
[03:37:35.720] 行くいやもうこれ触らん一生お前らにも
[03:37:38.840] 触らせない飾ろやばこれマジでかっこよや
[03:37:43.399] ばこれマジで本ばこれマジでかっこよ顔し
[03:37:47.239] てたやばこれマジでうおおやばもうええ
[03:37:53.439] わいやこれはいいねどこに語ったろうかな
[03:37:56.920] マジで
[03:37:58.239] すげえ笑笑めっちゃかっこいいや
[03:38:01.600] んクソがき笑笑
[03:38:05.980] [音楽]
[03:38:14.439] レレレ
[03:38:26.479] ててパーツ落とすの
[03:38:29.720] よ絶対この短時間でパーツ落としてる
[03:38:37.560] あお母さん見てます
[03:38:41.600] かどう飾ったろうかなこれ
[03:38:52.000] どいやもう部屋にマが塗装して作ったのゲ
[03:38:56.560] のグラディウス来た部屋に1台ビッグ
[03:39:00.880] バイパーがあるだけ
[03:39:02.399] でめちゃくちゃいいよみんなにはこの多分
[03:39:06.359] この幸せはみんなは味わえないと思うんだ
[03:39:08.600] けどみんなの家にはビッグバイパーない
[03:39:11.160] でしょみんなの家にはビッグバイパーない
[03:39:13.560] じゃんどうせ
[03:39:16.000] これ多分俺はもう今日ないだろ嘘つくなよ
[03:39:20.000] ないだろ今日多分いる
[03:39:23.080] も今日多分これでみんなと俺にまたさらに
[03:39:26.560] 1つ格差ができちゃったごめんな俺には
[03:39:29.680] ビッグバイパーがある俺にはビッグ
[03:39:32.279] バイパーがあるみんなにはないそれが
[03:39:34.800] やっぱ1つの1つのあれになったよねまた
[03:39:39.040] また
[03:39:40.359] クルならあるまた1つ開いちゃったよねや
[03:39:45.479] やばいよこれめちゃくちゃいいねえデラコ
[03:39:50.640] 君改めてありがとうございましたマジで
[03:39:52.960] 最高最高でしたなあるちょっとまみのもだ
[03:39:58.080] これまたやてかさてかさてかさてかさてか
[03:40:01.560] さプラモ配信良くねプラモ配信めっちゃ
[03:40:06.239] 良くない何この満たされた
[03:40:09.520] 感じ満たされていく俺は今満たされている
[03:40:14.120] ラコマさんありがとう
[03:40:16.399] 配信楽しいめっちゃ楽しいいやもっと
[03:40:18.680] なんかおつ配信になるかなと思ったんだ
[03:40:20.760] けど正直正直おつ配信になるかなっと思っ
[03:40:24.000] たんだけど全然楽しかった次はもうね決め
[03:40:26.600] てるのもうテラコマ君にも言ったんだけど
[03:40:28.680] 次はメタルギアレックス行きますあの
[03:40:31.920] コトブキアの1万円ぐらいするバカでけえ
[03:40:34.880] こんなでけえのやばこんなでけえやつ
[03:40:37.840] こんなでけえメタルギアレックス塗装して
[03:40:40.439] もらうわガチのかっこよくそれは欲しい
[03:40:43.960] めっちゃ欲しいんだよそう超欲しいのそれ
[03:40:46.800] 買っちゃおうかなぶき屋でバカでけえやつ
[03:40:51.560] メタルギアレックスやっぱメタルギアって
[03:40:53.760] レックスが1番かっけじゃんレイダの
[03:40:55.920] アーダのカダのいるけどちょっとまたやり
[03:40:58.040] ましょうまたちょっとまちょっと期間開け
[03:40:59.680] てねまたデラコすぐ頼むのも申し訳ないん
[03:41:01.880] でいや素晴らしかったいつかデラコマ君と
[03:41:05.239] あったら飯おるうん当りねえじゃんてか
[03:41:07.160] マジで早くデラコマ君と飯生きてちょっと
[03:41:09.359] 最後にもう1回見してあげるよもう多分
[03:41:11.439] なかなかここから動かすことねえから
[03:41:13.680] なかなかもうおにかかれないと思うけど
[03:41:15.880] グラディウスやる時はここに飾ろうあ
[03:41:18.319] グラウスやりてすぎてグラディウスやり
[03:41:21.120] てえんだけど
[03:41:22.439] なでもあれやるって言っちゃったかんな
[03:41:25.960] なんだっけあのリクエスト枠やるって言っ
[03:41:27.960] ちまったかんなしょうがねえからやん
[03:41:29.479] なきゃいけないんだ
[03:41:30.920] よ
[03:41:35.439] 何何何今日は本当に皆さんのおかげで
[03:41:38.120] 素晴らしい配信になりましたマジで最高
[03:41:41.600] でしたそれこそろカメラグラウのむかすの
[03:41:45.800] よく
[03:41:47.120] ないあのあのあれ2カメな2カメをこいつ
[03:41:52.359] 映す
[03:41:53.359] か2カ目をええなそれは天才このこのこの
[03:41:59.960] とこの今のこのかあのライティングえぐく
[03:42:04.000] ないこのカメラの段階でこれ眩しすぎ
[03:42:06.920] じゃんよくわかんないじゃんまだ眩し
[03:42:10.720] ここここやばくない
[03:42:13.680] このこここここいいよねいや本当良かった
[03:42:19.199] マジで最高だわ影があるのいいねこれよな
[03:42:24.000] ちょっと暗いのマジで飛んでる感ある炭が
[03:42:26.960] ちょうどよく見えるちょうど
[03:42:29.180] [音楽]
[03:42:30.640] いいえちょっとマジ普通にかっこいいわ
[03:42:33.920] なんかなんか久しぶりだわなんかあげねえ
[03:42:37.600] よあげね絶対あげね久しぶりだわなんか
[03:42:40.239] こういうものを見てあの少年の心の本に
[03:42:45.439] じゃなく少年の心に戻ってる俺かっこいい
[03:42:48.520] んだもんだってかっこいいマジでかっこ
[03:42:52.920] いい男の子ワクワクいやマジでそうよ久々
[03:42:56.880] だよ27人もなって27人もなってこんな
[03:43:00.399] もう1回を部屋のももらうガチャ引く
[03:43:03.319] からかったねあれだよあの次あのお部屋の
[03:43:09.279] もあげるが出たら何すっか
[03:43:12.159] ななんかこれとげ
[03:43:15.840] あのこれとかあげますなんかよくわかんね
[03:43:18.720] 携帯を固定するゴミみたいなやつこれこれ
[03:43:22.399] これです次は次これこのゴミみてえな携帯
[03:43:26.159] を固定する
[03:43:27.359] やつマジでいらない
[03:43:30.159] やつ後ろのベース
[03:43:34.199] ゴミマジのゴミゴミビブレやっぱ松葉杖か
[03:43:38.880] なでも車の中だからなちゃゲームじゃんく
[03:43:44.040] さん見て今日プラモデル作ったんだけどさ
[03:43:48.800] かかっこよすぎないこれ
[03:43:53.199] ねかっこよすぎないこれやばく
[03:43:57.159] ないマジで冗談じゃなくスターウォーズ
[03:44:03.159] みんなスターウォーズって言うんだないい
[03:44:04.840] ね本当に分かってないなこれだよこれ
[03:44:08.040] グラディウスのグラディウスっていう
[03:44:10.640] シューティングゲームのビッグバイパー
[03:44:12.720] でしょうか分からんのかい
[03:44:16.319] でこの墨入れしてもらったのよ墨入れ汚し
[03:44:20.120] 加工っていうかえぐくないですかこれか笑
[03:44:23.640] えぐくないですかこれ本やばすぎるよこれ
[03:44:27.720] マジでかっこいいんだ
[03:44:29.520] けどいやデラコマ君本当にありがとう
[03:44:32.199] ございましたこれもう本当過にしますこれ
[03:44:33.960] はマジでありがとうございましたこれ
[03:44:35.840] すごいわなめてたわ正直パーツだけ見てた
[03:44:39.159] 時もいやかっこいいだろうなと分かってた
[03:44:40.960] けどちょっとなめてたねにしよう君
[03:44:45.399] ありがとうデラコマなお前名前間違えてる
[03:44:48.199] ぞいやこんなかっこいいと思わんかった
[03:44:52.159] マジで本当にありがとう君もう寝ちゃっ
[03:44:54.120] てると思うけど最高でしたこれマジでほに
[03:44:56.439] しますありがとうまそんな感じで今日は寝
[03:44:59.279] ますかちょうど4時間なんか全然1時間で
[03:45:01.560] 終わるた全然終わんなかったわめっちゃむ
[03:45:03.399] ずいんだもんこれとんでもなくむずいんだ
[03:45:05.920] もんいやでもおもろいこれプラモ配信あり
[03:45:09.120] だなプラモ配信マジでいいわ名前間違える
[03:45:13.239] な失礼だうだよくいさん
[03:45:17.680] はくさんにもっと配信しろって言っといて
[03:45:21.760] 4時間で終わってよかったデラコマの子供
[03:45:25.159] たちパパはかっこいいそうだでもデラコマ
[03:45:27.640] 君の子供たちは俺のこと見てなんでこの人
[03:45:29.640] ずっとゲームやってるのってそうだよ名前
[03:45:32.359] ゲームばっかりやってるあそのその花その
[03:45:36.760] 花さんじゃん笑笑その花さんじゃないすか
[03:45:39.920] え自分で自分の名前間違えてんじゃん何
[03:45:42.560] その名ボスってその花ボスでしょその花
[03:45:45.880] ちゃん見てその花ちゃんその花ちゃんにも
[03:45:48.840] 見してあげる名前よく間違えられてた人が
[03:45:53.239] 俺間違ってるなんて思ってない
[03:45:59.120] からやばちょっとあと50分これ眺めて
[03:46:04.319] られるかっこよすぎるもんだって
[03:46:11.159] パパラパやばすぎちょっとレコード聞こう
[03:46:13.920] かな
[03:46:18.000] グラディウスいやえぐくない
[03:46:21.600] [音楽]
[03:46:23.600] 危ない
[03:46:27.199] おちょっとやば
[03:46:28.930] [音楽]
[03:46:31.479] すぎちょっとさいいねああこの飾り方が
[03:46:35.600] いいよねこのちょっとちょっとこの
[03:46:39.080] ちょっとこのこの
[03:46:41.760] あ寝よ寝るわおやすみなさいさよなら大冷
[03:46:46.880] して寝ますじゃ次の配信は金曜日ですあ
[03:46:50.560] ましたおやすみなさ角えぐエグ急に冷める
[03:46:54.319] なおやすみお疲れ様でした急に冷めるよあ
[03:46:59.960] もう寝よお疲れ様です鬱
[03:47:03.359] やめろこうだ
[03:47:06.439] からこうだなんで最後の最後に引くんだよ
[03:47:10.520] 結
[03:47:18.359] なんかプラモ俺がやりたいからガチャに
[03:47:20.960] 入れようかなプラモ配信部屋のも来い来る
[03:47:25.040] わけないだろはい30分延長ですやだよ
[03:47:27.479] 今日も寝る
[03:47:30.239] よ今日はもう寝る今日はもう受けつけませ
[03:47:32.920] んめどくさいんで今度ねプラも入れてよ笑
[03:47:37.199] 入れるわけねえだろあそういうことごめ
[03:47:39.640] そうことプラマ配信をねこれの引き会見が
[03:47:43.000] かと思ったやだよプラプラモプラモプラモ
[03:47:47.399] リクエスト券いいじゃんあごめんなさい
[03:47:50.199] すいません料理配信プラモ配信こはとちり
[03:47:54.640] 笑やりたい時にこっそり確率上げていいん
[03:47:57.960] や
[03:47:58.800] でそれいいな普通に自分のタイミングで
[03:48:03.239] やれよ確かにそれもそう
[03:48:05.920] だいやいいもんいいもん手に入れたどこれ
[03:48:10.359] はちょっと幸せだなダンベルで殴られるぞ
[03:48:15.239] それそう
[03:48:16.880] 笑幸せなんですね確率上げるのいいな
[03:48:22.960] 笑料理配信早く出してくんねえか
[03:48:27.800] なこんな感じで寝る
[03:48:33.199] かさあ誰にレドしよっか
[03:48:37.040] な出したいんですけどね出率アップ中
[03:48:42.120] ちょっとアップしてるちょっとだけまたげ
[03:48:44.399] すぎるあれまた極端になるじゃん気持ちは
[03:48:46.560] もう出してる料理配信出ないんだよ
[03:48:53.040] なありがとあとございますうんじゃあおさ
[03:48:56.439] で今日
[03:48:57.319] は今日はおさゆにレードしやすいよと
[03:49:01.359] こないだイベント出てくるたしな何笑とん
[03:49:05.080] じおさゆはいこな感じであし
[03:49:09.760] たおさゆ
[03:49:12.040] ちゃおさゆ
[03:49:16.239] ビッグパイパーに
[03:49:19.860] [音楽]
[03:49:21.199] 系おや何この終わり
