[00:00:19.880] ジマゲームさんコメントお待ちしてま邪魔
[03:50:00.220] [音楽]
[03:50:01.479] からクプスさんもしかして逆転勝利しまし
[03:50:05.920] たあ過去に戻ってぶっ殺してきたよ
[03:50:08.600] あいつさんられ
[03:50:15.199] そんなこと言うの体育大学なんてだめだよ
[03:50:19.880] 体育大学なんて言ったらだめスポーツだと
[03:50:23.000] 思ってんだからあいつらなあいつら
[03:50:25.319] セックスのことスポーツだと思ってから
[03:50:27.279] だめだあんなもん
[03:50:38.159] はありがとうございおさえた男がうじうじ
[03:50:42.960] いるよさん今回ばかりはまさん最高よくぞ
[03:50:48.120] やってくれた俺ホストになるんだと言って
[03:50:50.880] た確かにはいいがいいの大学の人たに
[03:50:54.880] さんここ
[03:50:56.720] 注目さん
[03:50:58.880] パチパチパチさんこの曲好きさん
[03:51:05.920] パチパチパチテ
[03:51:08.239] さんさん知り合ってるがわかります声の
[03:51:14.000] 出演
[03:51:15.720] だをた肉体派モデルを目指してる
[03:51:20.359] らしいだけでなく封じやれ
[03:51:29.910] [音楽]
[03:51:36.399] ばあそれもしかしてるある
[03:51:49.520] とんあるんだそれたいね
[03:51:53.000] [音楽]
[03:52:19.439] ゲめちゃくちゃいい曲歌詞がめちゃくちゃ
[03:52:23.920] いいさん
[03:52:26.150] [音楽]
[03:52:29.120] 笑笑めっちゃ
[03:52:31.120] [音楽]
[03:52:34.600] 可愛いだよさん今日はとガチ勢の男の雑誌
[03:52:38.960] 者に職し情報ライターを目指してるらしい
[03:52:43.439] 可いいやいやいやいやさんま
[03:52:49.159] くんしるべきでしょ泣てこれ泣き我慢やめ
[03:52:54.000] てよもうこんななっちゃった
[03:52:57.080] 俺って
[03:52:59.600] さ曲ありすぎたでしょ
[03:53:04.500] [音楽]
[03:53:16.080] った
[03:53:18.960] [音楽]
[03:53:21.080] ね
[03:53:25.020] [音楽]
[03:53:27.120] パパパあこのどうなったのこの
[03:53:29.990] [音楽]
[03:53:33.040] 女大学文学部学幻文学を先し頑張ってる
[03:53:37.399] らしい
[03:53:41.940] [音楽]
[03:53:47.560] めちゃくちゃいい
[03:53:50.710] [音楽]
[03:53:55.479] 曲これはやばいわだよさん私はかさんあ
[03:54:00.560] そうもさん
[03:54:03.400] [音楽]
[03:54:08.960] 笑笑エンディングもいいよ
[03:54:12.040] ねあ
[03:54:15.880] メタル
[03:54:17.199] 勇エングテマあなたに会えてどうなった
[03:54:20.880] どうなったのどうなったのこの子はこの子
[03:54:23.040] どうなったの
[03:54:28.239] よになるになるこの子に
[03:54:33.920] なるえどうなったの
[03:54:38.000] よ失し
[03:54:44.439] どうなったのよ
[03:54:47.720] さこの子も転しちゃったんだよ
[03:54:52.390] [音楽]
[03:54:56.439] ねあそうなんだ俺もねあの子めっちゃ気に
[03:54:59.319] なってんだよしちゃったから
[03:55:01.980] [音楽]
[03:55:11.399] さ素晴しいね
[03:55:20.640] 涙て
[03:55:24.560] ます脳
[03:55:27.580] [音楽]
[03:55:45.840] 神ゲーですこれ断言します神ゲーですこの
[03:55:49.520] ゲーム歌よすぎでずるいよ神ゲーですこの
[03:55:52.239] ゲームマジで神の神が作りし
[03:55:55.880] ゲーム神が作りしゲームですこれ全員やっ
[03:55:59.680] て
[03:56:00.319] くださいさん
[03:56:03.000] パチパチありがとう
[03:56:05.210] [音楽]
[03:56:08.359] ありがと
[03:56:10.720] アロアトタル304さんパチパチパチお
[03:56:15.600] さゆさんさんパチパチパチまめさんムド
[03:56:18.479] クプスさんちゃまさんがやをのめしてくれ
[03:56:21.040] て心の底から嬉しい笑負事件が起きても
[03:56:26.040] 乗り越えていこうてかし今日だよさんこれ
[03:56:29.319] のサブストーリーも持ってるサブ
[03:56:31.680] ストーリーある
[03:56:33.960] の部活そういえば俺23ヶ月だけ入ってた
[03:56:37.319] んだよ
[03:56:38.080] なそういえば部活のルートもあったんだよ
[03:56:40.800] なさんオルゴールバージョン
[03:56:43.239] やばさん高いよさん
[03:56:47.520] 泣けるさんありがとう本当にありがとう
[03:56:51.399] ええめっちゃいいなごめんねブーって音
[03:56:55.399] なんかバグってなっちゃってる
[03:56:57.600] わいやあ
[03:57:00.159] 素晴らしいなか服毎回一緒あエンドし
[03:57:03.080] ちゃったあまいい
[03:57:04.960] やえ何これどのアルバムにセーブしますか
[03:57:08.000] て何何アルバムって
[03:57:10.359] あ1えどういうことんさん進路出てくるの
[03:57:15.680] がしみ
[03:57:17.479] たしみたねみんなの進路が
[03:57:21.090] [音楽]
[03:57:22.439] ね俺で本当に終わりかフェイトさん陸上部
[03:57:26.840] 部活真面目に頑張ってたらインターハイ
[03:57:29.239] 行けてエンディングあそうなん
[03:57:32.080] だいやおまけって何なんだおまけってなん
[03:57:37.199] だめっちゃ喉痛いわ
[03:57:39.479] もうあへえフリートークとかあるんだ
[03:57:46.359] 野田ゲームクリアおめでとうございます
[03:57:49.920] クリアまでに一体何時間かかっそれでもに
[03:57:53.800] 狙
[03:57:56.920] れるのののなイベント盛ですので1度と
[03:58:02.800] 言わず2度3度4度5度6度たくさん
[03:58:05.359] たくさん遊んでくださいねこでこの
[03:58:08.279] メッセージを聞いているということは
[03:58:10.359] エンディングの映像見
[03:58:13.120] たまだ見ていないのでどういうらになって
[03:58:16.560] いるのか気になるところなんですが皆さん
[03:58:19.000] はどういう思いでエンディングを迎えたん
[03:58:21.120] でしょうかいやもう良かったねさてこの
[03:58:23.600] 時めきメモリアル2は何を隠そうのら初の
[03:58:26.600] ひい役でしてあま一部違あるんです
[03:58:31.640] けどはかなり緊張しましたはい迷惑かけ
[03:58:34.680] ましたすいませんえいつも男男の子役が
[03:58:38.199] 多いのでえっとですね周りの人から結構
[03:58:41.159] われたりしたんですようんが女や
[03:58:44.600] るってことだけでも分かった分かった長く
[03:58:48.159] なりそうなんで聞きたい人はぜひ皆さん
[03:58:51.080] 自分でプレイしてください
[03:58:56.920] いやいやそ小ささん笑
[03:59:00.670] [拍手]
[03:59:03.439] いやいや面白いすぎるでしょちゃの時
[03:59:09.279] メモリアル配信面白すぎるでしょ
[03:59:14.399] ごんで毎こんな
[03:59:17.840] 面白いなんで俺もこんな面白いんだろうな
[03:59:22.239] ないじゃんだって普通にこんなのごめんな
[03:59:24.880] 面白くてあの頃のことさん毎回すごい展だ
[03:59:30.560] さそれにしてものす
[03:59:34.920] すぎる
[03:59:37.080] 本神だっ半端じゃない本に
[03:59:42.080] いやんもいいねもうそうそう寝ましょっ
[03:59:46.640] かいやほ1時はどうなることかと思いまし
[03:59:50.199] たがすいませんで僕が発狂しちゃっててか
[03:59:52.279] 本当にごめんねさすに最後あよかった
[03:59:55.040] よかった全然見てくれて本当助かった本当
[03:59:57.359] にありがとうポンさん泣かないでねさん
[04:00:02.040] いや本当にぽんちゃんおぽんちゃんと
[04:00:05.199] とちんお疲れちゃんもうでもクリアしたポ
[04:00:07.720] さん豆
[04:00:09.439] いやさんえいやもう寝るよもう寝るよ
[04:00:38.120] れ
[04:00:44.439] 疲れさん結ばれたあんねとちん俺やばかっ
[04:00:48.560] た今回寺おぽんさん豆1番好きだった
[04:00:52.040] 女の子が寝取られ
[04:00:53.760] てあの高校の頃に彼女寝取られたところが
[04:00:57.920] あのフラッシュバックしてあのPTSD
[04:01:01.120] 起こして叫びながら部屋出てっ
[04:01:03.159] てぽさんぽちゃんて呼んでぐちゃぐちゃに
[04:01:07.199] なったでもなんとかグッド肉見ましたさん
[04:01:12.199] 時間経
[04:01:18.199] そうイク
[04:01:36.140] [音楽]
[04:01:50.520] すない
[04:01:52.720] このすない回の
[04:01:59.920] 配信なかないよ人間
[04:02:03.000] の4つあるんだけどそれ100%が全部
[04:02:05.880] 見れることなかなかないぜ
[04:02:13.960] だねとちんさんもうとめも卒業ないや
[04:02:19.439] もちろん3も4もやりますよというかと
[04:02:22.159] いうかというかというかというか2や22
[04:02:25.880] もう1周しますよ2もう1周するま
[04:02:28.359] ちょっとまだ連続ではやらないんだけど
[04:02:29.800] ちょっと別のゲーム挟んでもう1回やるわ
[04:02:31.960] もう1周するそりそうだよねだって俺だっ
[04:02:34.840] て俺さだって俺これ買ったんだもんこれ
[04:02:37.880] 買ったんだもん良かった無駄になんなくて
[04:02:40.040] これ知ってるアペンドディスクっつって
[04:02:42.840] 白雪いやどうしようかな超悩む1回雑談枠
[04:02:47.120] まるまる使って決めようぜ誰行く
[04:02:55.840] かみ本それもあだよないや良かった楽しん
[04:02:59.760] でくれてめちゃくちゃ面白かった
[04:03:04.720] 燃す燃集がきいやおもろかったこれね
[04:03:10.560] アペンドディスクって言ってねあの
[04:03:12.520] ヒロインの女の子合成音声で俺の名前連ん
[04:03:15.479] くんれん君んって呼んでくれたじゃない
[04:03:17.000] あれねデフォルトだとね先生とあの子しか
[04:03:19.520] 作れないんだけどこれを使うことによって
[04:03:21.239] 全ての女の子が僕を名前で呼んでくれる
[04:03:23.120] ようになったこれをねわざと買ってきたん
[04:03:24.520] ですよだどの女の子行っても僕の名前を
[04:03:26.520] 呼んでくれると最高ですねてかねなんで
[04:03:29.520] ダメージでかかったかかて言うと俺俺本名
[04:03:33.040] でやってたからさん最強フェイトさん意し
[04:03:36.840] たと思うわ本本名でやってた
[04:03:40.040] からに入っ
[04:03:42.720] たここまで買ってるのならやってほしい
[04:03:46.239] とちさん守このディスクこれアペンド
[04:03:48.479] ディスクつってその合成音生を全員分
[04:03:52.680] 作れるようになる本なだよさんさんれん
[04:03:56.399] くあのいや絶対あげないねもう今日これ
[04:03:59.399] あの見ながら寝ますはいあのささんレ
[04:04:02.640] ちょっと違和感あったけどねでもまあでも
[04:04:04.199] すげえ良かったねだからレベルあの俺上
[04:04:06.600] ダメージ食らっちゃったんだと思う橋本れ
[04:04:08.560] んていうこれガチ本名なんだけど橋本れ
[04:04:11.120] んっていう名前でやって女の子にれくれん
[04:04:13.120] く言
[04:04:14.279] そ好きになるそれ好に
[04:04:17.840] なるそれでまた卑猥なこと言わせるんです
[04:04:22.239] ね本で言われて
[04:04:27.040] てるで最後あんな風に裏切られてごらん
[04:04:30.720] 人間
[04:04:32.080] 壊れるだめと
[04:04:36.720] さんなんだそれなんだそれ最高だったな
[04:04:44.680] 誰か
[04:04:46.279] な次誰行こっか
[04:04:49.520] なめっちゃ可愛いのよこの子も
[04:04:52.640] めちゃくちゃ可愛いの白雪さんもめっちゃ
[04:04:55.319] 可愛くない超可愛くない
[04:04:58.760] 服ちょっとネタバレになっちゃうけど
[04:05:00.960] めちゃくちゃ可愛くないよかった笑顔が見
[04:05:03.680] 笑顔が帰ってきましたさん私も1年かけて
[04:05:17.279] PTSてくまた
[04:05:32.200] [笑い]
[04:05:39.310] [音楽]
[04:05:44.000] ねいや可愛いねんな宅配お姉さんあるよ
[04:05:47.760] 宅配お姉さんめちゃくちゃエロいよ
[04:05:49.680] あんまり見るとネタバレになりそうだんだ
[04:05:51.159] あのまま見たくないんだけど宅配お姉さん
[04:05:54.279] もあるねおさゆさんさんれんくんのクプ
[04:05:57.080] 作っ
[04:05:58.600] てどうすんの作んねどうすんの
[04:06:03.439] ていやめっちゃ可愛いもんなめっちゃ
[04:06:07.800] 可愛いもんなえ誰この子ええええあなんか
[04:06:12.800] すごいネタバ誰なんかもう隠しいる
[04:06:17.000] みたいだ
[04:06:18.800] よお姉さん
[04:06:22.479] さんさんその顔
[04:06:25.159] てんの姉ちゃん攻略ながらじゃない
[04:06:30.660] [音楽]
[04:06:38.840] とっ
[04:06:40.250] [音楽]
[04:06:42.520] たんささんどうすんのスタンプでもクプ
[04:06:46.319] 音声の時に出すのでも使わなくてもなんで
[04:06:49.520] もいいよスタンプスタンプは入れるよ
