[00:00:10.480] D
[03:36:38.800] ドン引きする
[03:36:40.040] じゃん何歌んだろうねごめんね女の子にし
[03:36:45.199] てもカラオケ行かない
[03:36:48.439] ねポルノ
[03:36:50.640] グラフィティキャの代表ですどうも
[03:36:53.880] インキャの代表ポルノとえんだろなポルノ
[03:36:58.920] だったらんでも歌えるよ俺さん意外何でも
[03:37:02.479] 歌える多分わかんない
[03:37:07.479] けどそうそう好きだからね何何何ちょっと
[03:37:11.120] ねって何えごめん今日だけは帰るね帰っ
[03:37:15.920] たら鏡を見てえ何何何どういうこと何何何
[03:37:19.800] もう普通に意味がわからんなんだよ何これ
[03:37:23.920] どういうことフェイトさんあこれ何何
[03:37:26.840] 何これ
[03:37:29.040] もぎさん何このひかりちゃんの姿勢と顔笑
[03:37:33.760] たげたげさん
[03:37:35.439] あ変な角度だったね今え何何何なんでられ
[03:37:39.720] たの
[03:37:43.520] 今鼻毛出てた恵比寿丸みたいだったじゃん
[03:37:48.439] エビス丸
[03:37:49.439] ってごもこれもしかしてげたげさん髪に
[03:37:54.160] のそついていたんじゃない髪についていた
[03:37:57.479] もうそれはのそではないだろそれただの
[03:37:59.359] クソだよ
[03:38:00.520] えー何もしかしてこれ容姿が低かっ
[03:38:04.439] た容姿が低かったですかもしかしてこれ
[03:38:08.319] どういう
[03:38:10.399] ことなんかそうくせえな容姿めっちゃ
[03:38:13.720] 下がっているよね勉強だて勉強してたもん
[03:38:16.760] さ見た目が残念すぎて逃げられたかマジの
[03:38:19.760] やつじゃんその俺俺が一番本当に傷つく
[03:38:22.479] やつやめて本当に一番俺が傷つくやつ
[03:38:25.800] じゃんそれどうせ俺なんてどうせデブ
[03:38:31.940] [笑い]
[03:38:34.040] なんてご強化合計229点えちなみにあ
[03:38:39.439] ああ飛ばしちゃっ
[03:38:43.479] たよしあげよう50ぐらいにしとこう
[03:38:46.600] さすがにいいねいいねいいね上がるねおお
[03:38:50.199] いいじゃんめっちゃ上がんじゃんよしよし
[03:38:51.640] よしこれだったらいいでしょええめんどい
[03:38:55.399] このこいつ全然デートしてくる全然デート
[03:38:58.040] 行けてねえ
[03:38:59.439] じゃんはまさんライザップしますいやいい
[03:39:05.199] よ俺から俺からデブを抜いたら何にも残ん
[03:39:08.840] なくなってちまうよただの口悪い男になっ
[03:39:11.359] ちまうどうしようも
[03:39:14.359] ねええスケート場行くかでもごめんねその
[03:39:18.920] 日は約束があってダメなのまた今度
[03:39:22.680] ね全然進まんなんでこんなにダメな
[03:39:29.910] [音楽]
[03:39:33.960] のもぎさんどこの高校にもいる別に勉強も
[03:39:38.439] できないし運動もできないのにくて眉毛
[03:39:41.279] 繋がりかけている男子ちゃんのステータス
[03:39:45.680] さん難しいねぐまさんもうすぐクリスマス
[03:39:49.120] だ
[03:39:50.760] ぜ普通に悪口言ってんちゃもなんなんだよ
[03:39:55.160] 普通に悪口だよそれ本当に傷ついた俺は
[03:39:58.600] もう難しいねもうすぐクリスマスさん
[03:40:02.460] [音楽]
[03:40:04.640] 笑勉強も運動もできないのに
[03:40:07.490] [笑い]
[03:40:07.550] [音楽]
[03:40:11.080] 毛はあ
[03:40:13.080] [音楽]
[03:40:16.319] いいんだよ別に俺はそれだっ
[03:40:20.359] て別にいいんだこれでも俺
[03:40:24.560] は君電話待ってたんだよお前電話待ってる
[03:40:29.199] 割には
[03:40:32.760] 全然えっとゲーム水族館も行ってみたい
[03:40:38.319] ねさん自分で眉毛整えたりしないのかね
[03:40:42.279] ああいう人
[03:40:43.439] たごね
[03:40:45.800] そなのまた今度
[03:40:50.260] [音楽]
[03:40:52.120] ねわれてんじゃん俺
[03:40:56.600] もうもしもし
[03:40:59.439] あなんだああいたいた今からさん電話待っ
[03:41:04.800] ててそれはないでしょ本当だよなこれ
[03:41:10.279] まさか怖い冗談言うなよ来た来た来たこの
[03:41:14.080] イベントいるんだからさこのイベント来た
[03:41:17.720] ねそれは来てからのお楽しみだよ前作にも
[03:41:22.680] あったダブルデート
[03:41:26.120] システムお前が可愛いもんなあこいつが
[03:41:30.479] 可愛いじゃん不安になってくるこいつ
[03:41:33.159] こんな可愛いからあの俺やっぱさん可愛い
[03:41:36.000] こいつあのやっぱりさあのさシンナーやっ
[03:41:38.239] てるような顔じゃねえとダメだよねげさん
[03:41:41.279] 確かに
[03:41:43.640] てってるじゃないと安心してさ俺任せらん
[03:41:46.800] ね自分のことこいつ実は俺の俺細の俺を
[03:41:50.920] この子持絶対持てるよこんな遅いよ普通に
[03:41:55.120] 可いじゃさんしとか言っちゃだ違あのこ
[03:41:58.199] 前作のよおだっけあいつシナやってんだよ
[03:42:01.560] なんかめっちゃもうお前
[03:42:05.960] 女の子て言っててさ俺ナやってるわ屋上
[03:42:09.800] でランディさん
[03:42:12.600] 笑笑さん笑笑ムドクプスさんシナーれん
[03:42:17.439] する不良
[03:42:19.199] 配信さん怒られろ怒られたよもうほら怒ら
[03:42:22.760] れろの前に怒られましたちゃんとMDX
[03:42:25.600] さんに怒られ
[03:42:27.720] たあそれも1あるねさん
[03:42:32.000] 笑笑こいつ可愛いなじゃ必要もないと思う
[03:42:37.560] けど誰が来たのあ
[03:42:45.640] みさん可愛くないちょっとみさんちょっと
[03:42:49.319] 可愛いねやっぱおしゃれだねヤッホー
[03:42:53.720] ヤッホーさん
[03:42:57.920] のま
[03:43:00.260] [音楽]
[03:43:01.479] まベジータ
[03:43:04.239] 枠これであの女出てこんねえかなあのあの
[03:43:08.560] だ
[03:43:09.359] メーラあの配達のやつ
[03:43:19.720] 雰囲気え嘘でしょおいた一緒に行こう
[03:43:24.840] ぜんさん
[03:43:27.840] のも行けるぞこれたルート
[03:43:31.990] [笑い]
[03:43:34.760] ルトが30%
[03:43:37.479] アップがいい
[03:43:40.239] なっいて
[03:43:45.239] だよなオーみたいなかっけお前持てるわ
[03:43:47.720] ディさんた
[03:43:50.000] ほろうこれのちょっと恥ずかしいた
[03:43:55.080] か持ってみましょう
[03:44:06.359] ねこれせっかく女の子と乗っててもさ何の
[03:44:10.840] これさ乗り物のこのイベントここいらない
[03:44:14.000] よな正直なだって何の何めて笑って何にも
[03:44:18.479] ないからあ飛ばしちゃっ
[03:44:26.000] たやっぱり恥ずかしかったねええ
[03:44:30.239] せんなことない
[03:44:35.560] よやべもうこんな時間じゃあ次は占いの館
[03:44:41.239] に占いの館お前誰と一緒がいい
[03:44:45.720] もう光一たくでしょオじゃ渡りがいいな
[03:44:50.560] こいつな売れの行ったことないかもてさ
[03:44:53.960] 信じる気がしないんだ分かる俺もそう未来
[03:44:57.359] なんて自分で切り開くものだもの
[03:45:00.040] めちゃくちゃかっこいいじゃん
[03:45:02.520] お前お前めちゃくちゃかっこいい未来
[03:45:05.880] なんか自分で切り開くんだって
[03:45:07.840] さ言ってる
[03:45:12.880] ぜえ何これ
[03:45:15.359] の未来が見えるぞなんだよこれ何このいや
[03:45:20.800] よくあの雑貨屋とかに言ってんじゃんあの
[03:45:22.439] なんかビリビリ
[03:45:24.000] ボールさん笑笑よく売ってるよなあれ
[03:45:30.279] なえ何何何これ
[03:45:33.479] どういうシステムそれ
[03:45:36.820] [音楽]
[03:45:45.199] なです僕の未来どうですか
[03:45:47.760] ねわたるんさん
[03:45:50.439] スナッチャー結構面白かった占いよりも
[03:45:54.720] あのロボットの方が面白かったねそりそう
[03:45:56.920] だな本当そうだねで結局あれはどうなった
[03:46:00.920] 占いはじゃあそろそろ帰ろうよそうだ
[03:46:05.620] [音楽]
[03:46:09.720] な可愛いけどね今日は楽しかったねみんな
[03:46:14.159] で来るなてなかなか面白いのねまざらでも
[03:46:17.319] ねえじゃんまたみんなで来たいよねうん
[03:46:21.279] またいつかこのメンバーで来ようよいい
[03:46:24.080] ですねそうだねじゃ帰ろうかこれどうなる
[03:46:28.080] の帰りああ何もねえんだなんか俺たちは
[03:46:30.920] こっちだからみたいな特に何もなかったな
[03:46:35.120] た容姿はもうこれいいねこのまんまでね
[03:46:37.680] ええ12月26日ていうかもうこれ
[03:46:40.880] クリスマスはどうなったんだよクリスマス
[03:46:42.560] はえクリスマスイベントないの
[03:46:47.520] 終了だよ占いの方あ終わっちゃうんだあて
[03:46:50.319] か変わった
[03:46:51.479] あはまさん終わってる私はあなたはなしで
[03:46:57.000] いられなくなるあなたなしではいられなく
[03:46:58.800] なる魅の香水フェロモン買いますこれ絶対
[03:47:02.120] 買いますえなんかなくなったえ何イベント
[03:47:04.319] あったのクリスマスっ
[03:47:05.920] [音楽]
[03:47:09.880] てあのお姉さんに会いたい
[03:47:12.920] [音楽]
[03:47:15.279] さんやってんねグちゃんこんばんはまもう
[03:47:17.720] 2時までなんでもう終わっちゃうんです
[03:47:18.960] けどねすませ
[03:47:20.570] [拍手]
[03:47:22.040] ん会えなくなってる会えなくなっ
[03:47:28.000] てる俺あの人のあの人に会いたい
[03:47:33.560] [音楽]
[03:47:40.040] よ会えなくなってんじゃねえかよ
[03:47:45.000] あれでも1回でも逃したらおしまいなんだ
[03:47:48.120] たサーカスサーカスがマジにやってくる
[03:47:50.520] 可愛い動物のシや空中ブランコが君を魅了
[03:47:53.159] しますよサーカスね開催2月から3月オー
[03:47:58.640] えスケートスキー場あスキー場も行って
[03:48:02.840] ないねスケートとスキー場あだったスキー
[03:48:04.800] 場行ってみるかなんかねかばしくないんだ
[03:48:08.640] よねデートもあんまり
[03:48:15.760] なんだよ
[03:48:17.000] [音楽]
[03:48:18.520] これあ1月日が1年過ぎちったよ2000
[03:48:23.279] 年ポさん今回のターゲットえメイン
[03:48:26.120] ヒロインのひかりちゃん行ってるめっちゃ
[03:48:29.439] 可愛いんだよほらさん隠しキャラ扱い出
[03:48:32.199] しいっちゃっていいかな1回でも注文
[03:48:35.000] 忘れるそうなんだそうなんだへえあれ
[03:48:39.199] やっぱ隠しキャラなんだあでもそりそうだ
[03:48:41.439] よなそんなあんな電話なんか初見で絶対
[03:48:44.040] 分かるわけないもん
[03:48:45.640] ねうわあの子のルートも行きたいなの今藤
[03:48:51.720] あ出てこ出てこ全然うキャラうんえ去年は
[03:48:54.479] 君に再開できてとても思い思い出深い1年
[03:48:57.000] だって今年もどうぞよろしくね
[03:49:00.199] へあ何これ誰匠の賀なんか本当に社交事例
[03:49:03.960] って感じがするおめでとう今年も
[03:49:06.720] よろしく2000年だ
[03:49:09.080] ぜの年賀あけましておめでとう今年も
[03:49:13.120] よろしくこな着てないだろう初詣では
[03:49:16.439] 女の子を誘うぜこれこそちょっと洋服注目
[03:49:19.920] なんじゃないの洋服
[03:49:22.050] [音楽]
[03:49:24.720] 注目はまさん初詣初詣でなんかさ来てくる
[03:49:30.199] でしょはレ君開けましおめでとうきそうな
[03:49:34.199] 気がしてたんだいやいやいやそれでうたけ
[03:49:37.479] まず開けましておめでとうは今から初詣に
[03:49:40.359] 行かないえ初詣行く行く到着するねねいい
[03:49:45.359] ねじゃ鳥一緒に行きゃいいのになんで現地
[03:49:49.080] 中合なんだこいつら毎回思うわあでも現地
[03:49:52.439] 中合ではなくなったねデートもねデート前
[03:49:54.760] 全部現地中合だっちゃんトさん光以外に
[03:49:57.319] やえさんしか選択しないのけるいやもいい
