[00:00:18.600] D
[07:16:34.000] チャリスどだよなんて言ったってこの配信
[07:16:37.440] 者にセンスがあるからね配信者にセンスが
[07:16:40.160] あるからねやっぱルイは友を呼んでそう
[07:16:42.520] いうのが集まるんだよね実は知らなかった
[07:16:45.398] だろけどお
[07:16:48.120] らちゃんとかねせやなそうだ
[07:16:53.398] ね知らなかったそうだね
[07:16:57.980] [音楽]
[07:17:01.320] もぎちゃんとかねそうそう
[07:17:08.700] [音楽]
[07:17:14.638] そういやここで本体ダメ食らっちゃうの
[07:17:17.520] まずい
[07:17:18.360] な4持ってかれるからいや当たるやんけ
[07:17:22.878] そんなんされたら
[07:17:24.600] [音楽]
[07:17:36.440] おしそれはいいんだけどまてここなんだよ
[07:17:41.140] [音楽]
[07:17:48.520] 問題いやいや私なんていやいや私なんて顔
[07:17:52.360] が良くて声が良くてがうくてスポーツ万能
[07:17:54.958] で優しくて可愛くてれてけてゲームうくて
[07:17:58.718] しかないよ笑
[07:18:02.320] くそ自信過剰じゃあえもうもうやだもう
[07:18:07.558] このゲームふざけんなよ
[07:18:10.638] もしすごい回復忘れて
[07:18:16.120] た回復忘れたも脳が働いてねえわ脳が働も
[07:18:21.320] 6時でしょだって6時になるじゃん
[07:18:24.040] ええ24時間生きてななんで何が
[07:18:31.200] がんちゃんがわやっちゃったハート
[07:18:34.160] くださいダメージ確保あれ飛んだけ
[07:18:40.200] だめなんで謝るんですかちゃんがりません
[07:18:44.280] 僕には僕には分からん変なタイミングで
[07:18:47.320] 分っちたいやそんな気にすんなよそんな気
[07:18:50.120] にすんじゃねえ
[07:18:51.200] [音楽]
[07:18:52.840] よ撃ってなくても負けてた
[07:18:55.718] からってなくても負けてただろまじまじ
[07:18:59.558] マジ
[07:19:04.400] [音楽]
[07:19:06.040] 普通に回復忘れた結構長文ってきく
[07:19:10.160] ない慣れるとね気になんなくなるんだよ
[07:19:12.958] なんで俺が慣れたか知っ
[07:19:15.040] てる俺は他の配信者よりもその長文に気を
[07:19:18.600] 乱されるのは慣れてるんですよなんでか
[07:19:22.040] 分かるかなこれ以上は言うまいこれ以上は
[07:19:26.638] 言い慣れてるんだ俺はんで
[07:19:30.878] いい
[07:19:31.320] [笑い]
[07:19:33.080] ぜあのねえねえなんでいるん
[07:19:38.680] あのなんなさんはいやっぱコメントに全て
[07:19:43.878] 1つ1つ返すってのはやっぱりね人間大変
[07:19:46.160] なんですよトントン胸を親指
[07:19:48.280] [音楽]
[07:19:48.410] [笑い]
[07:19:50.000] で
[07:19:52.520] トントンあの
[07:19:54.320] ねやっぱりこう申し訳ないけど無視をし
[07:19:59.240] なきゃいけないタイミングがあるわけです
[07:20:01.878] 今それじゃねえよなっていうさ時って
[07:20:04.000] やっぱあるじゃん今それ今それ違うなって
[07:20:07.600] いう時が人間ああるじゃないですか
[07:20:11.718] コメントでもなんで
[07:20:13.440] もそ僕はもうガンガンもう仕するの
[07:20:18.600] でだてコメント全部読まなきゃいけない
[07:20:21.240] 義務なんてないんで
[07:20:26.600] ね慣れてるんだ
[07:20:29.360] 信ている時とか棒読みちゃん長文読み出す
[07:20:32.878] とついついイヤホン片耳外すのだけれど
[07:20:35.798] そのせいで外した方から接敵して終わるよ
[07:20:40.600] へえあそっか棒読みあれ
[07:20:45.240] かそんなでもめんどくせえあれでやってん
[07:20:48.120] だあでもそっか防衛別別イヤホンか別
[07:20:52.000] イヤホンだもんなところで何なん
[07:20:54.680] だろう何
[07:20:57.320] が西村みじゃん何なんだろう
[07:21:03.080] 何もないよランディ
[07:21:05.958] さんランディ
[07:21:08.300] [音楽]
[07:21:10.160] さんなんだ
[07:21:16.120] よ
[07:21:17.760] 笑笑あの
[07:21:21.360] はいネタだ
[07:21:24.398] よランジさんのはも
[07:21:33.600] このクズうずてめえうんだよてめえの
[07:21:37.840] 名前はうんこのとこでちゃまさんという
[07:21:42.558] ネタうんこのクズでうんですお前の名前は
[07:21:48.000] うんアーマー分かったたまに本当にある時
[07:21:53.120] ない
[07:21:55.000] アーマーてめえよカスてめえお前うん
[07:21:58.160] なんだよくい
[07:22:00.900] [音楽]
[07:22:05.240] ランディと付き合い長いからわしには
[07:22:07.520] 分かる
[07:22:09.478] ねん当たれやは
[07:22:13.000] よさもせやねんなマ
[07:22:21.478] もぎうんこきまり
[07:22:26.200] こもう無理もうねあの頭が働いてなくて
[07:22:29.600] その心な食べ物も分かるち攻撃とか何にも
[07:22:32.840] 俺覚えてないんねんな正直悪いけどうん
[07:22:36.040] カレー
[07:22:36.500] [音楽]
[07:22:38.638] ライスカレー
[07:22:43.478] ライスカレーライス嫌いなやつなんてい
[07:22:45.878] ねえだろ正直ラス切れないやと頭おかしい
[07:22:49.740] [音楽]
[07:22:56.878] てょ好きか嫌いかでってら好きだなんで
[07:22:59.760] 知ってんねんあなんさすが
[07:23:02.478] であれなんて好きが嫌いで言ったら好きに
[07:23:05.280] 入んだよ
[07:23:06.520] 絶対嫌いって言ったやつ義務教育置いて
[07:23:09.120] ねえよプロや戦戦
[07:23:12.840] 戦あえ行くか
[07:23:16.318] な当たらんなければどうてこと
[07:23:20.558] ないもうこれ再戦までに10分かかるの
[07:23:23.638] ほんましんどいんだよねまずいカレーて
[07:23:25.958] あんまないもんなないねカレーなんて大体
[07:23:29.558] うえよな
[07:23:30.680] [音楽]
[07:23:44.958] いろはちゃんたちずっとこれ応援していた
[07:23:48.680] の見てる方もしんどいだろうなずっとここ
[07:23:52.200] にいんだもんだって
[07:23:54.520] うんあり
[07:23:56.878] なけなげこれを応援してたよ
[07:24:02.350] [音楽]
[07:24:04.478] コメントで遊んで
[07:24:06.240] たよしよしじゃねえんだけどま悪悪い応援
[07:24:11.520] してますありがとうわさん
[07:24:17.680] もこれ頭の出る場所覚えるしかねえのか
[07:24:20.760] これ忘れないでね事いやもう復使っちゃっ
[07:24:24.398] たちゃった回復
[07:24:31.440] いや避けれないじゃんだってそんなのどう
[07:24:34.680] 避けろっ
[07:24:39.478] て当たんない
[07:24:45.958] よいやそれかき消されちゃうのかその弾
[07:24:49.398] にいや無理無理無理無理無理無理無理無理
[07:24:54.040] 無理無理あもう疲れたもうや
[07:24:58.200] だもうやだこれまたこっからやんのか
[07:25:03.240] よ左上出てくる時しんどいあもどうしよう
[07:25:06.718] もないねあれねもっと移動しろってこなん
[07:25:10.080] だけど覚えらんない正直悪いけどあれ
[07:25:13.160] すごい移動しなきゃいけなくないうー半端
[07:25:16.360] ないねしかもその多分全部覚えなきゃいけ
[07:25:20.000] ねんだよその出現パターンを移動いやもう
[07:25:23.718] だ1回だからあれじゃないダメージ与え
[07:25:26.318] なしでもう避け徹してしかも落しあるしょ
[07:25:30.318] あるい
[07:25:38.520] だろ私には無理やりたくない送ってこない
[07:25:42.600] で送んねえ
[07:25:44.798] よ送んねえなんでもらえると思ってんだよ
[07:25:49.000] あげない
[07:25:50.638] わあげない
[07:25:56.718] わでも1周終わったら同じパターンだよね
[07:26:00.638] だと思うんだけどびっくりしやと思うんだ
[07:26:04.558] けど
[07:26:05.878] ねいや動画見ていいじゃさっきにもう1回
[07:26:08.760] もうクリアしたやつ全部くれるのかと思っ
[07:26:11.200] ていたやだもう尽くしじゃねえよつくしは
[07:26:14.958] いいよも尽くしじゃねえ間違った俺が見
[07:26:16.840] てえのはYouTube
[07:26:19.760] だYouTubeが見てホムドッて
[07:26:25.000] みようくし
[07:26:29.240] 笑ういやうますぎんだよなこの動画が
[07:26:32.558] なそこで避け
[07:26:35.478] ますはい避けるはい3はいあもう斜めはか
[07:26:42.600] ねえん
[07:26:44.280] だいやうまなるほど
[07:26:48.360] ね当たるよねそれは
[07:26:51.398] ねttchの広告コムドだけじゃなくて女
[07:26:55.478] の人たが踊るやつないあるねあの韓国KP
[07:26:59.240] のあれでしょがどうのこうのでしょ
[07:27:01.160] ブラックなんちゃらかんちゃらみたいな
[07:27:03.318] あれイラっと
[07:27:05.120] するブラックピンクブラックピンクだっけ
[07:27:09.638] えブラックピンク好きなの好き
[07:27:16.200] へえはい気まずはい
[07:27:24.558] 気まずいおランディそれはだめだよそれは
[07:27:27.160] ずるだわそれはだめそれずるいる言ました
[07:27:31.840] ずるいわランディさんは
[07:27:42.040] 顔面
[07:27:45.280] 踊り物じゃなくて広告出ててくることが
[07:27:48.600] イラっとするだけだもんなあ踊り
[07:27:54.558] か笑笑てか
[07:27:57.718] 長いあれ長いんだ
[07:28:03.558] の配信あんま見ねえからその広告が今広告
[07:28:06.120] 事情がわからん今
[07:28:13.920] のもう当たるとこに出てくんのバカ死に
[07:28:17.638] さらせかすしてっちゃうラディちゃん好き
[07:28:25.860] [音楽]
[07:28:37.520] いやでもぶっちゃけさ好きなもの悪く言っ
[07:28:40.600] て
[07:28:46.360] ごめんしゃあねえだろ別
[07:28:52.520] にポは好き嫌いの大きいよねポポ
[07:29:00.318] なKポップはちょっとな
[07:29:03.478] 俺全く気にしていない
[07:29:06.940] [音楽]
[07:29:09.718] よお前よカスなんだから
[07:29:13.160] [音楽]
[07:29:21.478] 早く
[07:29:23.960] [音楽]
[07:29:25.638] 怖いごめんごめんね
[07:29:30.478] 怖いこと言ってごめん
[07:29:33.398] ねいい過ぎだと思わない
[07:29:36.680] 思う部分的にそうネタや
[07:29:42.200] 笑笑誰か俺のネター作ってな俺の
[07:29:50.230] [音楽]
[07:29:56.600] ネーターみんで作ろよみなで作るネタうん
[07:30:02.440] ありだね作り方わかんないんだけどどう
[07:30:04.080] やって作んのあれなんかなんかどういう風
[07:30:05.798] に作んのあれ1人では邪魔ゲームの知識
[07:30:09.160] 足り
[07:30:10.320] [音楽]
[07:30:18.558] ない
[07:30:23.120] [音楽]
[07:30:26.040] 64
[07:30:28.920] 65
[07:30:34.240] タル66あなJおはよう1ビッツエブリン
[07:30:42.478] ヒーアロアしタル
[07:30:47.920] 67く今日何する今日はさすがにクリアし
[07:30:52.520] てるもんだと思ったできねんだまだ今日は
[07:30:55.520] ねどうしよっか
[07:30:58.360] な何しよか
[07:31:00.958] な配信つつけるけど
[07:31:03.530] [音楽]
[07:31:07.160] ねガネ車作ったよUR
[07:31:11.420] [音楽]
[07:31:16.718] 省略何
[07:31:19.360] するうん
[07:31:26.870] [音楽]
[07:31:33.280] 当たるんかい
[07:31:37.120] それ仕事早いんだねいろはちゃん
[07:31:41.090] [音楽]
[07:31:45.000] はねやもうクソだらねあもう生きてるわ
[07:31:48.718] なんだ死んだかと思った
[07:31:52.360] ギリギリ
[07:31:55.280] 笑笑ち
[07:31:58.330] [音楽]
[07:32:03.680] ここに出てくるからこちゃんとこ合わせ
[07:32:09.840] てなんだよなもったいねえのはな黒んねな
[07:32:32.440] いや避けれんそれ
[07:32:34.120] はわ触っちゃうんだ今のめっちゃ曲いいな
[07:32:40.360] おいいやもう当たらん当たら
[07:32:43.280] [音楽]
[07:32:45.638] んいやもう無理避けれないでしょもう倒せ
[07:32:49.920] ないよこんなのああもう疲れた
[07:32:54.240] これまた10分かけてあそこまで行かない
[07:32:56.840] と
[07:32:58.140] [音楽]
[07:32:59.958] いやもう無理かな
[07:33:02.120] これむずい
[07:33:07.100] [音楽]
[07:33:17.200] キツあポイント5万になったちゃまくこれ
[07:33:22.160] 左上の後あたりでバーストボンバー使っ
[07:33:24.840] たらどうか
[07:33:26.080] ねバーストボンバー
[07:33:30.840] 左上の後
[07:33:35.170] [音楽]
[07:33:37.600] あ左上って何回目に来るんだっけ5万
[07:33:41.240] ポイント貯まっ
[07:33:42.360] たしたらその後2連続で当てやすい場所に
[07:33:46.280] ワープするから弾けるのししまくって
[07:33:49.440] 殴れるか
[07:33:50.638] もなるほど
[07:33:54.718] み見てる
[07:33:58.718] なと違うのかね4回
[07:34:02.878] 目4回目ただ4回目まだ自力で逃げなきゃ
[07:34:07.318] いけないいとこと
[07:34:08.718] でしょ4回目までは自力で逃げなきゃいけ
[07:34:12.878] ないってことだよねだからできればねそう
[07:34:17.398] こきついわはよせてもうこれマジめんど
[07:34:21.398] くせえこの
[07:34:22.840] 作業こんなハート20個集めるために
[07:34:26.558] すげえめんどくせえよ
