[00:00:18.800] ジマゲームさんコメントお待ちしてま邪魔
[04:12:55.800] なしうろさんおめでとう5分ぶり2回目
[04:13:00.560] さん
[04:13:03.439] 笑笑めちゃくちゃ可愛いいじゃねえか
[04:13:07.000] よ
[04:13:10.359] さんさん頑張れよさん
[04:13:13.720] さんかっこええなくそ可愛いじゃんほら
[04:13:17.640] 070こいつだはい
[04:13:20.960] リセット今まで運が悪かった分これから
[04:13:23.720] 良くな
[04:13:25.199] るってことかなのいいなラッピさん今まで
[04:13:29.319] ありがとうござい今ありがとうございまし
[04:13:30.960] たtch1年間やってきましたがこれが
[04:13:33.600] 最後になるかもしれませ
[04:13:36.479] んどか遊びに可愛い
[04:13:43.420] [音楽]
[04:13:48.279] なんだよ
[04:13:51.760] これわるさん
[04:13:55.840] 笑笑
[04:13:57.399] 危ないやこれポップなBGM流してるけど
[04:14:02.239] 死ぬじゃん普通にトさんこっまめさん
[04:14:08.199] 笑笑どどうしよう金が壊れちゃったから
[04:14:13.600] 伝説もなしと
[04:14:16.359] か桃山さんさん公式やりすぎだろう笑笑
[04:14:22.920] たげたげさんこれ即死だなそうなのかなう
[04:14:27.080] さんドリフみたいな
[04:14:29.920] 曲あのBGM流れ
[04:14:32.680] たらんでも許されるから
[04:14:37.239] なね最高にせよっただよよかったよお前
[04:14:44.880] お前頑張っておしゃぶりコちゃんさん
[04:14:47.680] URL
[04:14:51.479] エイク俺のファンにもしみゆってやつがい
[04:14:54.239] たらさこれ見ていいよこれ見ていいよ許可
[04:14:57.159] しますこうして俺の高校生活3年間は幕を
[04:15:00.319] 閉じた思えば遊んでばかりいたような気が
[04:15:02.439] するなま何やとまで無事卒業できてよかっ
[04:15:04.680] た時間はあり余るほどあるからユッキーに
[04:15:07.359] はそだってお前だってお前ニートだもんな
[04:15:11.560] 早く定食を探さなきゃそうユッキーは情報
[04:15:14.479] 士のライターを目指すことになっ
[04:15:16.560] た彼女と一緒にいると未だ
[04:15:19.600] にに見れるけど彼女をかいつついつまでも
[04:15:25.239] 2人歩ん
[04:15:28.600] でける71さんのてる幸せにするぜこの
[04:15:34.520] 学校の伝説が永遠にりつれるように俺たち
[04:15:37.920] 2人の愛も永遠なのだから
[04:15:43.159] さんさん幸せになれよう曲ありましたが
[04:15:46.960] ベイトさんう直接ありましたが良かった
[04:15:50.840] ですねさんパチパチパチたげたげ
[04:15:55.000] さんさん
[04:15:57.439] パチパチパチ渡るそのジョイコさんのその
[04:16:01.239] なんかその電話番号みたいの何888の
[04:16:05.640] 8888888の8888じゃんそれラン
[04:16:10.119] さんあざす5ありがとう
[04:16:13.840] 11邪魔ゲーム35エブリンギベペアロベ
[04:16:20.680] 4ランディトタル26うろさんおめでとう
[04:16:24.399] 3分ぶり3回目クプスさん88これまた
[04:16:29.319] また神の
[04:16:32.399] パチパチパチ神の曲だから聞いててこれ神
[04:16:35.159] の
[04:16:36.439] 曲神局だから
[04:16:47.010] [音楽]
[04:16:51.000] わかん
[04:16:52.840] ね赤いパワに頑張ってる
[04:17:00.279] らしいこれ
[04:17:02.119] ねよかったよかったよかった1周目のよう
[04:17:05.880] ななんか
[04:17:12.960] で終わのと思ったわよかった焦んな
[04:17:17.680] あれいやまちょっとこれで時も22周目
[04:17:22.760] 終わったんだけど2周目終わったんだけど
[04:17:25.319] とりあえずこれでメモ2は一旦終了かなと
[04:17:29.920] 僕の中ではねま全然まだ10人ぐらい知ら
[04:17:33.800] ない女の子いるんでいくらでも遊べるんす
[04:17:36.279] けどまちょっとね2はここでつ
[04:17:52.520] [音楽]
[04:17:56.000] は
[04:17:57.840] 絶対次は絶対部活あれだなあ頑張んなきゃ
[04:18:03.000] ね次から周目
[04:18:09.930] [音楽]
[04:18:12.920] を見にこいよ何言ってんだよ他のゲーム
[04:18:16.000] やってる時も面白いだろチマゲームは何を
[04:18:18.600] 言ってるんだ何を言ってるんだただただ俺
[04:18:22.720] とトメもの相性バカいいな自分で言うのも
[04:18:25.359] なんだ
[04:18:27.640] けどでもちょっとね次誰行こうかな本当
[04:18:30.800] 悩むねまやえさんもいいよねやえさんも
[04:18:34.640] いいんだよなやえちゃんもめちゃくちゃ気
[04:18:37.560] になるんだよね
[04:18:41.950] [音楽]
[04:18:45.119] なるう
[04:18:45.880] [音楽]
[04:18:56.319] な始まんねえよ始まってもいいんだけど別
[04:19:03.680] にさすがにねちょっとでも
[04:19:05.880] [音楽]
[04:19:11.720] もう今日かこれでとりあえずゲ2はだ
[04:19:15.439] みんなねあのね何を言ってるんですか
[04:19:18.760] まだまだあるんすよまだまだあるんだよね
[04:19:23.800] 奇跡も魔法もあるんだよお前ら奇跡も魔法
[04:19:28.199] もあるん
[04:19:28.830] [音楽]
[04:19:31.880] だ衛やったことないかも
[04:19:36.640] リーが足りなくあのちゃうあのね
[04:19:41.640] うう目もあまのなまの
[04:19:46.159] なめ記憶を高めなきゃいけない俺たちは今
[04:19:49.720] 2もやってしまって女の子と触れ合うただ
[04:19:52.560] 女の子を攻略するゲームになってしまっ
[04:19:54.319] てるもう23ヶ月待っ
[04:19:56.640] てもう23ヶ月待ってくれれば俺がまた
[04:19:59.760] クソ童貞クソ童貞クソ陰キャ陰キャ女の子
[04:20:03.239] 全然慣れてないクソ童貞陰キャ配信者まで
[04:20:05.640] 戻るからそうした時にやるもどうしようも
[04:20:08.880] ねもうなんかどうしようもねメが番面白い
[04:20:19.640] 的にこしなくていいなあこここれ
[04:20:23.439] このこここでかっこよさげとけばいいな
[04:20:25.920] みたい分かっちゃってる頭がもうちょっと
[04:20:28.040] ちょっと待ってこのめにめきに慣れて
[04:20:31.479] しまっ
[04:20:32.479] てるそうそう効率だけになっちゃう
[04:20:36.040] [音楽]
[04:20:41.640] からめ女に慣れまった女にまったんだよ
[04:20:46.119] うるにるのさん代女子メンタル
[04:20:50.670] [音楽]
[04:20:59.199] シレー来週あたりにも
[04:21:04.600] 1度あなたたかなら
[04:21:11.540] [音楽]
[04:21:12.720] がて
[04:21:15.000] たそろそろ
[04:21:21.479] わかい超可愛いじゃんランディさん全然
[04:21:25.199] あっ
[04:21:25.920] て
[04:21:27.640] ニです
[04:21:30.880] 卒いめっちゃかいじゃんよめちゃくちゃ
[04:21:34.560] 可愛いいじゃんよかっ
[04:21:37.590] [音楽]
[04:21:40.720] たんってアルバム
[04:21:45.450] [音楽]
[04:21:56.479] アルベニスだ毎回同じ
[04:21:59.720] ポーズ毎回同じポーズななんだこれこの
[04:22:03.760] ゲレンデの服超可愛いよ
[04:22:06.680] ね超
[04:22:08.439] 可愛い幼稚園生みてで
[04:22:12.720] いやおもろかっ
[04:22:17.359] たイベントの時の服はないのかイベント
[04:22:20.520] ああこれ部活な部活行きたかった
[04:22:27.439] な部活頑張りたかった
[04:22:30.560] なぶになっちったんだ
[04:22:33.119] よまだ3周目ある時はマジで部活いやいい
[04:22:39.040] いいいや
[04:22:43.279] これえこれ0703デラコマさんこ神
[04:22:48.640] イベント
[04:22:50.159] ねおっぱい背中に当たってますちなみに
[04:22:52.840] これ
[04:22:54.680] ちすいません本当すいませんくだらない
[04:22:58.439] 配信者ですいません桃山さんさん当ててん
[04:23:01.640] の
[04:23:03.279] たげ当ててんのかい当てんのか
[04:23:09.119] いルルルルル
[04:23:13.800] ぬん最高だった
[04:23:17.239] ねずっと同じポーズしてるおしゃぶり
[04:23:20.279] コンブちゃんさん当ててて桃山さんさん
[04:23:23.720] ポワポワしてきたて誰が俺が俺がポワポワ
[04:23:27.520] してきしまっためっちゃ可愛いじゃんほら
[04:23:31.040] なこういう子なんですよこの子は分かり
[04:23:34.159] ます
[04:23:36.300] [音楽]
[04:23:39.399] かじゃ俺もう1個見たいなんだよねあら
[04:23:43.560] 見ろ
[04:23:44.960] よ膝枕めっちゃこれもう
[04:23:50.760] あの
[04:23:52.950] [音楽]
[04:23:56.920] 最高これ
[04:23:59.040] なこれなみんなこれもうこれもう0703
[04:24:04.080] デラコマさん肉の方多くて気づいてない何
[04:24:07.199] が何が何が何どういう
[04:24:09.080] こともこれもうあのごめんあのこれごめん
[04:24:12.479] あのうんごめんこれこれ1個言わせてこれ
[04:24:14.720] これもやって
[04:24:16.800] ます嘘や
[04:24:19.680] 今これも回
[04:24:25.159] しよう
[04:24:27.279] ランディさんひどいそうそうなってもしる
[04:24:31.600] べきでしょこれどういうことですかこれ
[04:24:34.119] 写真だけじゃ写真だけじゃ判断できない
[04:24:37.319] でしょそれはわかんないじゃん
[04:24:42.600] ですよ本当にすいませんでした生きてて
[04:24:44.319] すいません生きててすいませんいや良かっ
[04:24:48.159] たねいや良かったよかったただなんか最後
[04:24:49.840] イベントなかったんだけどねまいいや
[04:24:51.000] いいやいオッケーありがとうございました
[04:24:53.319] ねうろさん不純異性こ有警察だどの
[04:24:58.080] アルバムにセーブしますかだってああ
[04:25:00.720] こいつバカだこれ上書きできんの日の本光
[04:25:04.319] これ上書きできんの
[04:25:06.720] これ上書きしてやろうかなあの女の浮きさ
[04:25:10.040] れたし
[04:25:12.740] [音楽]
[04:25:16.439] いやあ良かった
[04:25:20.760] わランディさん上書き保存てか覚えて桃山
[04:25:26.080] さんさんになっとるなんだっけ言よなくな
[04:25:30.159] 女は上保存ね男は別ファイル保存みたいな
[04:25:34.920] アホみたいな例え話
[04:25:38.319] えおまけ
[04:25:40.399] といやよかったね
[04:25:42.800] 素晴らしかったですねこのゲームねも1時
[04:25:45.159] 半な
[04:25:46.840] 寝よこフリートークとか超聞きてんだけど
[04:25:52.000] な役のです私を選んでくださってどうも
[04:25:57.239] ありがとうござい
[04:25:59.279] ますどうも
[04:26:02.119] ありがとうという感ですねえ皆さんはゆ
[04:26:05.800] ちゃんと一緒に過ごしてどういう感じでし
[04:26:07.960] たかめかたはねめキャラを見せていい
[04:26:12.920] 第ゴキブだなと思いました演出はとにかく
[04:26:17.560] 明るく
[04:26:19.960] て
[04:26:21.560] ましでけると鼓を押されましたのでま自信
[04:26:25.399] を持ってやれまし
[04:26:28.560] た
[04:26:30.199] 思どうなんでしょうかえあですねとっても
[04:26:34.279] 気になってることがあるんです
[04:26:36.800] けれども言われてるのこ公式の設
[04:26:43.199] お疲れたげたげさんこう聞いてみると男性
[04:26:47.359] ですね皆さんの耳が心配あそうはい私あの
[04:26:52.080] みゆきちゃんと一緒に過ごせて本当に
[04:26:54.199] 楽しかったんですが皆さんもえみゆき
[04:26:57.560] ちゃんをね愛してくださってえ少しでも
[04:27:01.119] もっとね元気な気持ちになってくれたら
[04:27:03.319] 嬉しいと思います本当にどうもありがとう
[04:27:05.920] ございましたクちゃんさんショタキャラの
[04:27:09.399] 声とかもやってそれじゃあね
[04:27:13.680] 可愛い高野直子さんて他にどんな声やっ
[04:27:16.600] てる人なん
[04:27:19.279] だろう
[04:27:23.000] ええああ面白かったねああ早寝るわ俺も
[04:27:28.560] いやあ面白かったちょっとね最後駆け足
[04:27:31.600] 気味になってしまっましたがちょっとね時
[04:27:34.560] メモはちょままだ全然トメもシリーズって
[04:27:38.399] 超あるしなんならサブストーリーもやり
[04:27:41.319] たいぐらいだから全然これからもトメも
[04:27:44.600] シリーズをいて追ってく
[04:27:47.279] けど全然やってくけどとりあえずトベも2
[04:27:51.279] はここまでということでね2週もやったん
[04:27:54.720] でねただただ皆さんまだまだいますから
[04:27:58.199] 攻略対象はもう定期的にやってきましょう
