[00:00:34.360] ひ
[03:16:57.439] マーメイド型
[03:17:00.520] 視聴者参加型鍋
[03:17:01.520] そなたたちに会った時からこの日が来ると思っていたが私はそなたたちに謝らねば参加します。
[03:17:14.600] 気持ち鍋じゃないんだな。
[03:17:16.080] 謝って住むでもないもの。
[03:17:17.920] 長ねぎ味噌鍋スーパーにつ適当な元に野菜ぶっ込んだだけだけど
[03:17:26.880] いいね。
[03:17:27.920] うん。結局鍋なんよ。寒い日は。ここにもう
[03:17:41.319] 1つくぼみがあるだろう。
[03:17:43.640] 全然見えない。
[03:17:44.479] に同じをえばマーメイドハープは本来の姿と力を取り戻すれるんだ。
[03:17:54.399] 本当クソな質問だよな。
[03:17:56.920] 私の手元にはない。
[03:17:59.600] デスソースもおすめだ。な
[03:18:01.279] んやねん。それ
[03:18:02.040] すでにはまっている新メ
[03:18:03.600] 食べ物で遊ぶんじゃないよ。
[03:18:04.600] 私たちが地上で手に入れたものでしたね。
[03:18:08.760] 2
[03:18:09.000] つの真珠は長きに渡り、人魚族が厳重に管理していた。
[03:18:14.319] もう1個どこにあんねん?
[03:18:15.800] 私の母である先代の女王まではいつか来る人間の勇者がルビス様を目覚めさせる日のためにな。だがそれを若く親速愚ろかな人魚が捨て去ってしまったのだ。
[03:18:36.399] 愚かな人形。
[03:18:40.199] あれは今から何十年も前
[03:18:43.520] 何何何ここに来てマーメイド物語始まるの?もうもうドラクエ
[03:18:49.680] 2過境だけど
[03:18:53.000] 愚かな若き人形を
[03:18:55.000] いやこいつお前の若りしろやん絶対これ
[03:18:58.399] にちたそれはもう幸せな日々だった
[03:19:02.479] なんかドラクエに出てくるさ人形さつも人間のこと好きになってるよ
[03:19:06.199] 愛してくれることのない喜びに満ちていた
[03:19:11.680] 男は人
[03:19:13.239] なか
[03:19:13.920] 愛の証として
[03:19:16.000] 人魚の世界で最も貴重なものが欲しいと
[03:19:19.239] なんでそれであげてまうねん。
[03:19:26.000] 男の言葉を間に受けた人形は女王の部屋から大切な真珠を持ち出した。
[03:19:33.720] 2つの真獣を耳飾りにして
[03:19:36.800] 1つは人との練好きすぎ。
[03:19:41.680] そういう性癖なんかな。人形人魚でしか抜けない。
[03:19:45.640] 本当の意味など何も考えず
[03:19:48.040] 絶対人形人間のこと好きになってさにだって消えるよね。最後
[03:19:53.720] です。だが次第に男の足が遠いていって
[03:19:59.319] ロミア
[03:20:00.760] あのロミアの会話は泣けました。
[03:20:02.680] ぶっ寂しく思った人は
[03:20:04.279] ぶっちゃけ超泣けた。あそこ
[03:20:06.560] 人間の町へ男に会いに行った。
[03:20:10.720] あそこで神ゲーを確信したね。
[03:20:14.720] そこで
[03:20:16.040] あそこが見てしまった。
[03:20:18.199] 愛する男とその父親である商人が人形を
[03:20:23.760] 見物にする金儲けの計画を巡って降論して
[03:20:27.720] いる様を人魚は共に過ごしてきた男とその
[03:20:32.399] 父親が商人だったことも知らなければ自分
[03:20:36.319] と仲間の人魚たちを偽物にしようと企んで
[03:20:40.040] いたことなど思いもかけなかった男は約束
[03:20:45.080] してくれていたのだ。
[03:20:47.319] 人魚の存在や人魚が暮らす町のことは絶対に秘密にすると。その時
[03:20:55.080] いつも信じてるな。人
[03:20:56.640] 目があった。そう私は思ったのが
[03:20:59.239] 演技。
[03:21:01.000] 今となっては本当に向こうがこちらに気づいたかどうか確信はない。私は逃げるようにその場を去りそしてそれ切り男とは会わなかった。
[03:21:13.359] 男とその父親も
[03:21:16.319] 人魚の暮らす場所には結局現れなかった。
[03:21:21.160] 人魚を見物にするという食立てを諦めて
[03:21:24.920] くれたことだけが救いだった。だが私は
[03:21:30.120] 男のことが憎くてたまらないのにどうして
[03:21:33.520] も忘れられず
[03:21:36.040] 海の上の様子を旅た見に行った。
[03:21:45.439] そんなある日、転覆した船と溺れかけた
[03:21:50.080] 漁師に出くわした。そのものを見て自分を
[03:21:53.920] 裏切った男の姿が重なり全身が早けだった
[03:21:57.680] 。人間の男など見殺しにしようとも思った
[03:22:01.120] 。だが
[03:22:03.640] できなかった。
[03:22:09.880] 私はその漁師を助ける。
[03:22:13.319] そしてずっと身につけていた耳飾りを私もういいって。全部あげるやん。
[03:22:27.359] そんな大切な思い出の品をどうして出会ったばかりの知らない人に?私は耳飾りを見るたびに
[03:22:37.880] なるほどね。
[03:22:39.120] かつて愛し自分を裏切った男を思い出した
[03:22:43.040] 。それに耐えられなかったのだ。
[03:22:47.160] あの信珠は掛けがいのないものだと分かっ
[03:22:50.120] ていた。
[03:22:52.600] 私は
[03:22:54.920] いつの日か勇者に手渡すべき鍵としてではなく自分を騙し裏切った男とのはずべき思い出の品としてあれを遠くに捨て去りたかった。
[03:23:08.960] いや、分かるわかる。俺も彼女寝取られた時に譲ってしまえばもう私が目にすることあの外で燃やしたからな。
[03:23:18.120] プリクラプリクラをあのヘアスプレーとライターで溶かしたからな。全部
[03:23:25.720] もう見たくないねんな。
[03:23:26.800] 私たちが座ハの漁師から預かったお礼の品が
[03:23:31.399] その耳飾りだったの。
[03:23:32.760] VO5とかにも程があるだろう。
[03:23:36.880] プリクラ全部燃やした。
[03:23:38.479] 霊ルビス様の身元へ行くのに必要なものだと言うのに若き日の私は
[03:23:45.760] 自分の気持ちしか頭になかったの
[03:23:48.239] 長すぎて暗ったわ。
[03:23:50.359] 好きな人に裏切られるってすごい辛いことだと思います。
[03:23:54.319] 辛い辛い。11kmやたもん俺も。
[03:23:56.920] それにはあります。
[03:23:58.439] すぐ戻
[03:23:59.520] もう1
[03:23:59.880] つの真珠がついた耳飾りは恋人だった人が持っているはずですよね。
[03:24:04.080] 何年前の話してんね。
[03:24:06.520] でももう何十年も昔の話なのでしょ。今も生きているとは。
[03:24:13.680] ああ、人のせいは短いだが近頃あるものが見つかってな。国製の怪域にかつてあの男が乗っていた船が沈んでいるようなのだ。
[03:24:31.000] え、沈没していたんですか?それは事故で。さてな、沈んだのか、彼が乗っていたのか。それは分からない。だが、その船に
[03:24:49.120] 行ってみるか。あ、なら自分で行けよ。
[03:24:53.479] 確かめに行こうとしたのだが。
[03:24:55.199] 行こうとしたってさ。
[03:24:57.560] 壊する魔物がそれで
[03:25:02.199] なんだよ。
[03:25:04.520] すまん。言い訳だ。
[03:25:05.720] うん。
[03:25:07.160] あの船を見る。
[03:25:10.800] めっちゃ引きずってますやん。新しい恋しよ。
[03:25:16.800] 行けないんだ。
[03:25:19.600] あのはすげってるか
[03:25:23.239] 君の言い訳を。笑。
[03:25:25.439] 彼のことんなき
[03:25:27.520] あれほどにたはずなのにこんばんは。
[03:25:30.960] あの船を見ると
[03:25:32.800] こんなもん泣くほど泣くほど
[03:25:37.279] 大丈夫ですよ。私たちは愛してた
[03:25:40.359] 危ないことには違いないでしょうし無理していかなくて正解です。
[03:25:46.160] 優しいな本当にすまない。
[03:25:52.319] 愚かで弱い私をどうか許しておくれ。
[03:25:59.239] ま、じゃ、じゃあ行くか。
[03:26:01.279] 声はいいよね。
[03:26:02.479] いや、声酔いだ。笑。女
[03:26:05.800] 勝に慰められてる。
[03:26:07.359] 重いな。
[03:26:08.239] 意外と沼まるタイプなんやな。
[03:26:10.040] なあ、めっちゃ沼まってますやん。お前ホストとか行ったら多分めっちゃもうシャンパンタワーやっちゃうだろうな。軽されても仕方がないこと。
[03:26:19.319] いや、まあ、そんなことはないですけど。じゃあというわけで、じゃ、一旦ここまでにするか。昼のぶはちょ、夜ご飯食って家のことちょっとやったらまたちょっと
[03:26:30.239] 8時ぐらいからやろうかなと思うわ。8
[03:26:32.040] 時前後から。オ
[03:26:34.600] 待ってるで。
[03:26:35.359] オ、またみんな見に来てな。で、また
[03:26:37.279] 1
[03:26:37.399] 時ぐらいまでやろうぜ。てかクリアできんじゃねえかな。
[03:26:39.479] 私は裏切った男のことが肉てたまらないのにお肉の代わりに冷食餃子で水量座にするのなのだ。おきちゃま。
[03:26:49.080] お疲れ。お疲れ。
[03:26:50.479] 今日何時までやるの?
[03:26:52.239] 夜は1
[03:26:52.720] 時ぐらいまでやろうかな。まあ、キりのいいとこまで。まあ
[03:26:57.760] 8時間でやれば5時間できるしな。5
[03:27:00.040] 時間あったらクリアできんじゃね。
[03:27:01.399] 黒いチャーハンってうめえよな。
[03:27:03.239] 黒いチャーハンのソースかかってる。ソースで炒めてるやつだ。一旦じゃ休んでまたちょっと後からやろう。
[03:27:13.640] また待ってるぞ。
[03:27:14.760] お、お疲れな。ありがとう。ありがとう。
[03:27:17.880] いや、おもれえな、ドラクエ。ただ思った
[03:27:20.120] んだけど、完全にもくん死亡イベント見る
[03:27:24.000] 順番間違えたな。
[03:27:26.680] 絶対先にこっちやるべきだったよね。もう
[03:27:30.000] くん死亡絶対
[03:27:32.760] 見る順番間違えたわ。
[03:27:35.439] しかもここセーブできねえんか。よ、
[03:27:37.680] 絶対間違えたよね。に
[03:27:39.680] なんか死んだ悲しみも全然みんな忘れてますもんね、この人たち。
[03:27:44.040] 早めに死んだ。あんなの最後の最後でいず
[03:27:48.880] ミスったら順番その辺ま自由度が高いとね
[03:27:53.199] かもしれんだろ。
[03:27:54.920] ま、人魚も泣けるかな。で、どこに行けってそれだけちょっと見とくか。あ、これ、これ一番この上ね、北んところね。じゃ、近くでセーブしとこう。
[03:28:04.840] 近くでセーブしよう。
[03:28:07.880] こ、この多分この右上んとこだよね。絶対
[03:28:10.040] 左上んとこだよね。
[03:28:12.439] あれどこだ?あれ?ローレシアかな?違う
[03:28:17.800] ん?あれどこだ?ガ。こっから行ったら
[03:28:21.120] 近いわ。
[03:28:25.000] よし。ちょうどいいね。いい時間だ。
[03:28:30.279] やっぱおもれえな。
[03:28:34.279] どうなんだろう、これ。このまま行けば今夜行けるかなって思ってんだけど、もう
