[00:00:35.480] うお。
[03:29:53.080] 何ですか?出た。
[03:29:56.800] 半透明のおじいちゃん。意外じゃ。実に
[03:30:00.080] 意外な出来事じゃ。そんなとのようなもの
[03:30:02.319] がもはやもやここまでたどり着けようとは
[03:30:05.439] 。お前高卒の馬鹿してんだろ。だがここの
[03:30:09.040] 時はどうかな。これより先は侵入者を惑わ
[03:30:11.760] ず回転のじゃない転争の罠がそなたを
[03:30:15.120] 待ち浮かまえておるぞよ。騎士の鎧いに
[03:30:18.720] 触れればその後の体は立ちまち他の部屋へ
[03:30:23.120] と転送される。正しき準を見い出せなけれ
[03:30:27.279] ばその後は永遠に天造の間を生きすること
[03:30:30.800] になろう。触れれば討伐され触れずにわへ
[03:30:35.600] は進めぬ。そなたの戸惑様が目に見える
[03:30:38.840] ようじゃ。
[03:30:41.840] わしわじたのチーズハーフニングよ。
[03:30:44.479] だがそなたが転の罠に負け途中で投げ出してしまってはつまらん。ど
[03:30:49.720] そこでいいことを教えてや信ぜよ。我が作りし魔法の指輪死者の指輪がこの塔の最上会赤い星の間に収めてある。見事たどり着けたら死者の指輪を神尾に取らせて死んでよう。そしてその時我らは再びまみえよな。
[03:31:14.760] よし。さて、もう終わりにするか。キリーし。なんだか
[03:31:27.960] 笑笑。
[03:31:29.239] もう切り良くない?ここわかんねえけど。これ行けんの?これ。あ、右手に見えるのは登り替えたんだけどな。タイムやめて。
[03:31:38.560] だが作者まで向こうへ行けない。
[03:31:40.479] まるで見せつけられているかのようだ。何
[03:31:43.080] ?なんて言ってた?転の間が。あ、だな。
[03:31:45.000] な、なんて?ええ、なんて?ああ、触れ
[03:31:49.120] たらね、触れたら転ねえ
[03:31:52.920] 。なんて?ちょ、ちょ、ちょ待て。ワニ
[03:31:56.199] さん、もうこれまた分かりづらそうな。
[03:32:01.080] 窓の向こうに何かある。ええ、
[03:32:07.120] 何食べよっかな?
[03:32:10.720] 何食べよう?
[03:32:13.560] 何食べようかな?何食べる?みんなは何
[03:32:15.800] 食うの?窓の向こうに何かあるの?そこも
[03:32:18.120] あそこまで行けば天草の罠を抜けられるん
[03:32:19.880] だろうか?
[03:32:23.920] キム鍋
[03:32:25.160] まいつもキム鍋食
[03:32:27.800] 鍋
[03:32:28.720] どんマジで鍋多いねえ。どうしよう。俺も
[03:32:31.160] 鍋にしよう。に鶏とチャーハン食うよ。
[03:32:33.840] よだれとチャーハン。角が違うな。
[03:32:37.640] 1人だけ。1
[03:32:38.720] 人だけ核が違う。この最近寒いから鍋うまいもんな。
[03:32:47.640] ママーのボロネーゼ。
[03:32:49.000] ママーのボロネーゼ。わたる。お疲れ。
[03:32:51.199] 悔しい。
[03:32:52.600] まあれだよな。
[03:32:54.960] 1人1
[03:32:56.000] 人暮らしのお供だからな。パスタはなよだれ取り。
[03:33:01.560] よだれ取りってなんかバンバンジみたいなやつないの?わかわか。俺もよくわかってないけど。俺もよくわてない。
[03:33:07.880] セリ鍋。
[03:33:09.199] セリ鍋って何だっけ?魚。セリセリって何?肉だっけ?よくわかってない。あ、なるほど。これあのあれだ。山吹きジムね。山吹きジムだ。パパガバカバパ。これゾの向きが関係してそうな気がする。気がす。
[03:33:31.960] ああ、なんかさ、
[03:33:36.120] なんかさ、もしかしてこのコンパスの
[03:33:38.960] コンパスの向きがさ、この像の向きとさ、
[03:33:45.199] なんかさ、あれしてるとかじゃあなくて、
[03:33:50.600] そんなことなさそうです。そんなことない
[03:33:54.160] んだな、多分。
[03:34:02.080] 全然わかんねえよ。これ横どっちやねん?
[03:34:05.560] これか?
[03:34:10.840] 違うんだ。戻ってきちゃうんとだめだ。で
[03:34:13.160] 、俺は、俺は真ん中を選ぶぜ。この赤い扉
[03:34:17.040] を選ぶぜ。せっかくだから。
[03:34:20.960] ほんで
[03:34:23.840] この
[03:34:25.439] 石板に向かいたいからこの石板の位置を
[03:34:27.600] 記憶しておく。
[03:34:29.040] え、コンパスで言うとこの石板はこっちが来たってことは東
[03:34:35.040] コードネーム何だっけ?
[03:34:36.160] 東コードネームええコンバットエゼコードネームなのに苗字入ってるっていう
[03:34:43.600] コードネームの意味ないコンバットエ前な。
[03:34:47.600] 笑笑。
[03:34:49.479] コードネームの意味知らねえんかな。なんだこの階段は?もういいって。これもうわかんないよ。上から来るぞ。気をつけろ。やりてえな、あのゲーム。やりてえな、あのゲームも。
[03:35:20.040] お、あ、なんか当たり引いたくね。
[03:35:22.680] の石という設定らしい。
[03:35:24.520] 元兵の意思なんだ。あ、あいつあれだ。あ、ああ、外れひくせ。
[03:35:32.439] あの、あ、何これ?ん、ここは?違う。ここはあれだよな。え、お、どっから出てきたの?じゃあじゃあ間違ったってことだ。え、あれはあのゲームだよ。
[03:35:40.720] なんだっけ?え、な、何ていうゲームだっ
[03:35:43.880] け?これコンバットエンのやつ。
[03:35:46.359] デスクリムゾン。伝説のクソゲーね。
[03:35:49.199] セガサターンの
[03:35:51.319] デてんデレルデルデンデルンデンデてんデレルレルレルんデんそんなのがあるんだ。
[03:36:05.640] そう。伝説のクソゲー。
[03:36:07.560] オープニングムービーがあまりにも棒読み
[03:36:10.439] 。
[03:36:12.640] 普通の階段を見て、普通の階段を見つけて
[03:36:17.399] なんだこの階段はって言うの。
[03:36:21.040] いや、別に普通の階段じゃねっていう。
[03:36:27.199] で、そいつの名前がコンバットエチゼねえ
[03:36:30.239] 。もうわかんない。これ
[03:36:35.160] またピネだ。トっぽい感じね。
[03:36:39.080] ま、確かけちょっと似ってるとこはある。似てるかもしれないんだよ。これわかんねえよ。
[03:37:05.040] え、なんだろう、これ。
[03:37:16.520] えー、わかんない。誰選べばいいんだろう
[03:37:19.319] ?
[03:37:21.760] お前か。ちょっと斜めてるから。
[03:37:27.800] ああ、
[03:37:31.680] わかんないよ。
[03:37:39.640] ああ、戻ってきちゃった。
[03:37:42.199] ああ、なんですけど、これはなんですけど
[03:37:45.520] 。
[03:37:59.920] まあ、
[03:38:04.239] もうごめん、ちょっともうこれわかんねえ
[03:38:05.840] わ。何もちょ今日終わり?もう
[03:38:09.359] もう今日終わりにしていいかもうこれもう
[03:38:11.840] しんどい。何すればいいのこれ。
[03:38:16.279] はあ。はあだよ。
[03:38:19.880] 左右みたいなのなかったっけ?もうちょい
[03:38:26.399] 大卒すごいよく覚えてんね。
[03:38:30.120] よく覚えてるね。よう覚えてんな。えっと、え、なんだっけ?なんかあったね、そんなんね。なんかあったよ。全然覚えてない。
[03:38:44.800] どな、どれだっけな?何だっけ?どれだっ
[03:38:47.920] け?
[03:38:52.720] 今日のおさいか。
[03:38:55.880] あ、あった、あった、あった、た、あった
[03:38:57.160] 。
[03:39:04.239] 右左右
[03:39:06.520] 左。それとも右左右。
[03:39:09.080] これ多分あれなんじゃない?多分
[03:39:10.680] 3つ全部あれなんじゃない?
[03:39:12.520] 3つ全部
[03:39:13.560] エンドってね。
[03:39:14.840] 関係あるかわからんが
[03:39:16.640] 3択。
[03:39:21.800] 文明の力メ文明の力メを使った。
[03:39:27.040] えー、左、右、左、まず、まず左、まず左、左、まず左な。左、右、右、左、
[03:39:42.319] 右、左右。
[03:39:43.399] 右、右、右、右、右、右、耳、左、右、右で。いや、待って。
[03:39:51.439] これちょっと当てはまんないじゃん。これ当てはまんないじゃねえかよ。これ当てはまんねえじゃねえかよ。右じゃ右にして。右にしとく。右
[03:40:10.199] 気づいちゃったか。じゃあ関係ないやつか。
[03:40:15.279] あ、わかんない。右、右、右。
[03:40:27.279] なんかちゃんと謎解きになってる。
[03:40:30.960] ああ、行きそう、行きそう。左やっと文章時獄から解消されて
[03:40:38.399] 行きそう。
[03:40:39.000] 左ほぼ行きかけました。
[03:40:41.680] 行く
[03:40:43.840] ね。でみ
[03:40:46.399] あのメモに書いてあった。
[03:40:48.080] あのメモに書いてあった。え、あれ?あれ?戻っちゃった。あれ?え?あれ?なんか行きそうだったのに戻ってきちゃった。あれ間違ったか?
[03:40:58.600] 笑笑。
[03:41:00.800] いや、これは原営だ。最後こっちだ。最後こっちだ。
[03:41:03.920] 笑笑
[03:41:06.840] うわ、すん止めされた。行きそうだったのに。行けそうだったのに。
[03:41:18.040] やっぱこれ最初だよな。ちょっと待って。もう
[03:41:19.399] 1回やらせて。え、まず左。
[03:41:22.000] ちょっと体調。
[03:41:22.840] ま、まず左。ちょっと緊張しちゃったかも。久しぶりすぎて緊張した。
[03:41:28.760] え、右
[03:41:35.600] でさらに右
[03:41:41.840] でさらに右4回連続右
[03:41:49.399] さらにまた右
[03:41:54.000] からの左からの左
[03:42:00.960] でまた右。
[03:42:08.040] いや、戻ってきちゃうんだよな。ここにな
[03:42:10.640] 。
[03:42:12.800] ここ戻ってきちゃうのなんで
[03:42:26.600] じゃあ関係ないやつか。
[03:42:28.720] え、でもなんかすげえいいとこまで行ってる感じするけどね。えー、わかんないよ。
[03:42:53.040] こっから出たらどうなんだ?ん?
[03:43:05.040] 顔の向きのことだったり。
[03:43:07.680] ああね。
[03:43:11.640] あね。あね。確かに顔の向きのことだったり
[03:43:21.520] 姉
[03:43:22.560] 違ったり。あれに引っかかるなあ。
[03:43:30.880] ラジバンダリ。笑笑。
[03:43:34.840] めちゃ引っかかんねんな。顔の向きのことだと思います。
[03:43:38.920] じゃあまずは左です。え、左向いてるやついる?おらへんやんけ。まずまず左向いてるやつおらんねんけど。え、
[03:43:53.319] 終わった。
[03:43:57.439] ええんや。
[03:44:01.399] 向けるの?向けるの?これ触れないんだよ。触るとさ。
[03:44:10.319] 触ると移動しちゃうねん。ける。
[03:44:17.920] いや、向けない。向けない。キャまだ向けない。こっからやってみるか。じゃあこっからこっか。待て。
[03:44:35.120] 手術しや。
[03:44:38.479] 手術せな。
[03:44:47.960] いや、もうわかんないって。
[03:44:52.800] しんどい。しんどなってきたで。
[03:45:18.439] え、じゃあ1回目、1体目のやつ。左は左
[03:45:22.080] だとして、左の像を選ぶだとして、次は首
[03:45:26.800] を向いてる方だ。右向いてるやつ。右向い
