[00:00:52.039] ひ
[03:37:54.439] あらあらあらあら。あら。裕ジホリー好き。裕ジホリー。俺お前のことが好きだ。
[03:38:03.399] えっと、
[03:38:05.880] ちょっと、ちょっと。笑。おお。うおお。
[03:38:15.680] ムチムチ。プリンやん。
[03:38:19.120] 食い込みよき。
[03:38:21.640] 私の心にいずん。
[03:38:33.000] おお。えっと、あみアみだ。
[03:38:45.239] banされそう。呪文の拡大。笑。うーん。エッチ。
[03:38:50.936] [音楽]
[03:38:53.080] エチ。エチです。
[03:38:56.800] 髪色長さ巻き具合完璧。これは熱上がりますわ。
[03:39:02.000] エチだね。エチだね。
[03:39:05.279] 画面、
[03:39:08.479] あめよ。画面戻せ。
[03:39:16.199] この格好で発するダンス。あ、え、ちょっと待って。これみんな分かるねえ。裕ジ掘りすごいよ。このサイズでも谷ニーマがあるよ。
[03:39:29.479] みんなな、お前ら分かるか?この
[03:39:32.560] 1ドットの谷分かる?1
[03:39:34.040] ドットの谷。発する
[03:39:35.800] なあ。この1
[03:39:36.960] ドットの谷見える?お前らこれちょっと谷あんの分かる?裕じ。これみんなにわかんねえかな?
[03:39:44.880] これでいい。
[03:39:45.439] みんなにわかんねえからな。これ谷あるんだよ。黒い線がちょんて入ってんだよ。
[03:39:49.920] 裕ありがとう。わかってる。
[03:39:52.399] これ
[03:39:53.560] パッドでピンチしてる。
[03:39:55.781] [笑い]
[03:39:56.000] いいところだね。見える見えるぞ。
[03:39:59.279] 見える、見えるぞ、みんな。素晴らしいやん。
[03:40:06.917] [音楽]
[03:40:08.439] 調べたら触る王女も変わります。
[03:40:10.600] よしよしよしよし。どっちも見たい。どっちも見たい。どっちも見たい。どっちも見たいしどっちも見たいし。なんならちょっと待って。おい、スケベトもちょっと待とけ。スケベトもちょっと待って。スケベトもちょっと待っとけよ。おめえらのおめえらが見ての分かってっからよ。
[03:40:28.279] おめえらが見てえの分かってっからよ。無料と今
[03:40:31.920] カ無料だよ、本当に。えー、ちょっと他は戻すね。
[03:40:43.600] 1回1回戻すね。他は
[03:40:50.147] [音楽]
[03:40:54.279] でなんだっけ?え、うさミバンド。えー、
[03:40:59.399] なんだっけ?え、バニースーツ
[03:41:02.479] えー、
[03:41:04.199] ピンクパール。違う、ピンクパールじゃ
[03:41:05.840] ない。ピンクパールじゃなくて、えっと、
[03:41:07.680] アミタイツ。えー、シルバートレイ。
[03:41:15.037] [笑い]
[03:41:16.279] ああ、みんな。あ、すごいね。戦おう、戦う、戦う、戦う、戦う。
[03:41:24.960] 快感、快感、快感。すっごい。
[03:41:28.080] ああ、おほほほほほほ。
[03:41:32.840] おほおほほほ。お、おほ。おほ、おほ。お。くそ。エロ。
[03:41:42.080] クそ。クソ。エロ。えた。プ。いいね。背中がエチだよ。いいね。想像以上にペンペンペウ。ジャペンペン。尻っぽついててくれて。
[03:42:04.818] [笑い]
[03:42:09.159] 尻尾ついててくれてありがとね。
[03:42:15.199] 盗んでるから背中がね、いいですね。
[03:42:18.920] いや、背中がエチだね。背中がエちすぎるね。ちょっと街に入って舐めるように。やべえ。これでイベントシーン見て。これでイベントシーン見て。
[03:42:34.948] [音楽]
[03:42:35.920] 舐めるようにちょっとリスナー気してない。
[03:42:42.880] 女は今今捨ておけ。女リスナーは今捨ておけ。あの見れもしない。見れもしないおっぱいより今目の前にあるおっぱいな。今目の前にあるおっぱいに集中しろ。お前ら
[03:42:53.289] [笑い]
[03:42:59.920] ダブルイベントになると戻っちゃうんだわ。
[03:43:03.159] あ、イベントになると戻っちゃうんだ。可愛いね。なんかもうちょっとなんか大きく見れるとこ。
[03:43:14.640] ありますやん
[03:43:16.120] 谷ニー。あ、ここいいじゃ。谷ニーがありますね。谷ニーが。ターニマがターニマ。ドラクエ
[03:43:26.159] 6の妹。ドラクエ
[03:43:28.080] 6の妹の名前ターニマね。ターニマ。
[03:43:32.600] これはたまらんばい。
[03:43:35.120] ありがとう。これ
[03:43:38.520] ターニマールタジマルみたいな
[03:43:42.239] い君に感謝。
[03:43:44.379] [笑い]
[03:43:45.520] これは素晴らしい。
[03:43:47.439] これはホーリー。
[03:43:49.040] これはホーリー。そう。
[03:43:51.319] これはいいですね。これてプレステ
[03:43:53.550] [音楽]
[03:43:54.159] 5だったらもっとか。さすが。
[03:43:57.600] さすがでしょ。タジマ。[音楽]
[03:43:59.640] え、でもさ、お姉さんもなかなかエロくない?お姉さんもなかなかじゃない?お姉さんもなかなかいいね。いいもん。いいもん。いいもん。ちょっと待って。戻すから待って。よし。
[03:44:14.510] [音楽]
[03:44:28.359] いいもんね、みんな
[03:44:32.159] よく寝れそうだ、
[03:44:33.840] これはもう、もう今日、今日は、今日は決まったな。今日はもう決まり。これで決まり。よし、寝よう。頭めたかったな。興奮したら頭めになってきた。いやあ、で、
[03:44:45.950] [音楽]
[03:44:52.760] 明日には風も治るはず。逆に寝れない。
[03:44:56.800] お疲れさ。お疲れさでした。
[03:44:58.720] お疲れさんでした。
[03:45:00.040] ちゃん前にこんばあなるきちゃんこんばんは。でももう終わりやねん。ごめんな。いやあ、素晴らしいな。
[03:45:06.910] [音楽]
[03:45:12.960] お疲れ様でした。
[03:45:13.800] 絵も見れたらお疲れありがとうね。ぐにもこんばんは。ありがとう。ありがとう。ぐにきお疲れちゃん。え門見たわ。え門見たで。みんなお疲れちゃん。いつもなるきんちゃん来るタイミング悪くてごめんな。
[03:45:27.600] お疲れ様でした。
[03:45:28.920] 暖房消して寝るよ。ボ消してみる。お疲れちゃん。
[03:45:31.239] 挨拶4
[03:45:31.760] 回目や。笑笑うには、うにはとりあえず来たらなんか見たら挨拶しようってなってんね。なんか俺ん中で。いや、
[03:45:34.421] [笑い]
[03:45:43.920] A
[03:45:44.199] 門見たね。ドット絵でもまだ全然興奮できるな、俺たちなあ。
[03:45:49.159] もう最近もうなんかさ、なんかエロに対し
[03:45:52.199] てやっぱ子供の頃みたいなさ、あの
[03:45:53.960] ワクワク感なくなったけどやっぱドットは
[03:45:56.840] まだ全然興奮するね。あんな2度2ドット
[03:46:00.319] のさ、ああ盛り上がると思わなかった。
[03:46:03.479] たった2ドットのもうその2ドットのため
[03:46:06.239] に生きてると言っても過言ではないな。ま
[03:46:08.040] 、いやいや
[03:46:10.159] ないですよ。こちらタイミング悪くてない
[03:46:13.359] 。原点にして頂点。
[03:46:15.479] 原点にして頂点。ド
[03:46:16.880] ト絵へからしか摂取できない。
[03:46:18.800] いや、マジでそう。いや、マジでそうなんよ。だからドットへのエロゲやりたいねんな。ドットへのエロゲーがなあ。ドットへのエロゲーやりたい。そいやこないだ仕事から帰ってきた時にさ、仕事の帰りにさ、仕事の帰りにするがするが買がによったらさ、
[03:46:35.399] 200円でさ、ドット絵へ絵のエロゲー買ったわ。また
[03:46:39.359] また手に入れてしまったドットへのエロゲーを。
[03:46:44.507] [音楽]
[03:46:45.199] やっぱこういうのだよね、俺たちって
[03:46:48.640] こういうのからしか摂取できないのが
[03:46:52.399] うん。これ200
[03:46:53.080] 円やってんすぎてかった。[音楽]
[03:46:54.359] エド。これもいつかやろうな。つかやろうな。お前らみたいな。
[03:46:59.040] ほお、いいね。
[03:47:00.239] いいね。やっぱ女の子のリスナーがいるとさ、嬉しいけどさ、女の子のリスナーがいない時はいない時でこうエロで盛り上げ。え、エロくないの?これ。
[03:47:11.479] え、これエロくないの?これ。え、エロないの?これ。いや、エロやろ、こんなもん。お前どう考えてもエロやろ、こんなもん。
[03:47:28.040] 両さ。
[03:47:29.960] え、この絵柄が、この絵柄がいいわ。
[03:47:36.907] [笑い]
[03:47:39.399] する。自分が高校教師のやつだよ。
[03:47:42.239] この絵柄が良くない?なんかもう時代感じるわ。シンディ桜井俺ユり香かな?ユリカがいいな。俺
[03:47:55.720] すまん。さすがに死ドラゲ内にる。
[03:48:00.439] エロやん。いや、これ待って待って。これ
[03:48:02.120] ban
[03:48:02.279] されるけど。これエロやん。これエロあるやんけ。ビビらせんなよ。
[03:48:08.720] ま、女の子がいないとこんなことができ
[03:48:10.479] るって言ったけど、ま、うちに、うちに
[03:48:11.760] 来る女リスナーなんて賞味俺らがエロい話
[03:48:15.199] してようが何してようがもう何とも感じ
[03:48:17.359] ないあのズ太い精神の持ち主ばっかだけど
[03:48:20.120] な。
[03:48:22.399] よし。
[03:48:24.319] ま、そんな感じで、そんな感じでね、
[03:48:26.840] そんな感じで
[03:48:29.040] 今日も、え、レードは、え、なしにさせて
[03:48:31.600] いただきましょうかね。申し訳ございませ
[03:48:33.880] ん。今日もレードはなしでやらせて
[03:48:36.040] いただきます。
[03:48:39.000] ロムって聞いてますやろ。ミングレイ。おつちゃん。
[03:48:43.399] はい。お疲れさん。いや、もうレードするか。やっぱやっぱレードし、やっぱレードするかも。
[03:48:50.399] やっぱレードしようかな。でもね、俺がなんでレードしないかって恥ずかしいからしないんだよ。恥ずかしいんだよね。なんかあんまりそこまでそこまであのダークマスをやってんの今。
[03:49:04.479] うん。やっぱやめた。もうすぐ寝るわ。
[03:49:06.840] 寝るわ。お前らも風邪引かねえようにな。
[03:49:09.640] シげもやってるんだ。お前らも風邪引か
[03:49:11.800] ねえようにな。ま、明日は、ま、今日
[03:49:14.880] ちょっと寝て、ま、多分大丈夫だと思う
[03:49:16.840] から、ま、最悪熱上がったらまた報告し
[03:49:20.800] ますわ。うん。ま、大丈夫だと思うけど。
[03:49:23.279] ま、お疲れちゃん。お前らも早く寝ろよ。
[03:49:24.880] じゃあね、またね。できれば明日やりたい
[03:49:27.000] 。明日クリアしたい。ま、そんな感じで。
[03:49:28.399] おやすみなさい。ちゃゲームでした。
[03:49:29.600] ありがとうな。
[03:49:41.840] おつちゃまちゃまドベリてさせ
[03:49:49.960] お休み
[03:49:55.199] くして寝ろよ
[03:49:56.080] あかくして寝ろよお前らも
[03:49:57.439] は終わりだ夢を派なバカはふま熱上がんねえといいなま多分上がんねえと思うけど職ん冗が見えたよし
[03:49:57.733] [音楽]
[03:50:27.840] お休みまゲーム時代を超えたゲームで心を踊らせたい時間は今日は終わりだ。レオンの光が夢をつぐ派手なバカは今は脱いでお休み。
[03:50:35.069] [音楽]
